id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,lotSize,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,bedrooms,bathrooms,squareFootage,yearBuilt,hoa,builder
"3992-Crayrich-Cir,-Orlando,-FL-32839","3992 Crayrich Cir, Orlando, FL 32839",3992 Crayrich Cir,,Orlando,FL,32839,Orange County,28.502643,-81.408134,Condo,,Inactive,115000,,2022-01-07T11:04:38.394Z,2022-08-09T20:31:53.537Z,2022-01-07T11:04:38.394Z,2022-02-22T08:26:06.342Z,215,,,,,,2.0,2.5,1211.0,,,
"4019-Billingsgate-Rd,-Unit-2001,-Orlando,-FL-32839","4019 Billingsgate Rd, Unit 2001, Orlando, FL 32839",4019 Billingsgate Rd,Unit 2001,Orlando,FL,32839,Orange County,28.501483,-81.405871,Condo,,Inactive,110500,,2021-12-07T10:09:28.958Z,2022-08-09T20:31:53.537Z,2021-12-07T10:09:28.958Z,2022-02-22T08:26:04.188Z,246,,,,,,2.0,1.5,1164.0,,,
"2608-Lemon-Tree-Ln,-Unit-B,-Orlando,-FL-32839","2608 Lemon Tree Ln, Unit B, Orlando, FL 32839",2608 Lemon Tree Ln,Unit B,Orlando,FL,32839,Orange County,28.498111,-81.411904,Condo,,Inactive,75000,,2021-10-22T09:45:51.761Z,2022-08-09T20:31:53.537Z,2021-10-22T09:45:51.761Z,2022-02-22T07:52:43.556Z,292,,,,,,2.0,1.0,867.0,,,
"2632-Lemon-Tree-Ln,-Unit-6B,-Orlando,-FL-32839","2632 Lemon Tree Ln, Unit 6B, Orlando, FL 32839",2632 Lemon Tree Ln,Unit 6B,Orlando,FL,32839,Orange County,28.498101,-81.412486,Condo,,Inactive,72000,,2022-01-07T10:27:11.454Z,2022-08-09T20:31:53.537Z,2022-01-07T10:27:11.454Z,2022-02-22T07:52:43.550Z,215,,,,,,2.0,2.0,976.0,,,
"4879-Fiorazante-Ave,-Orlando,-FL-32839","4879 Fiorazante Ave, Orlando, FL 32839",4879 Fiorazante Ave,,Orlando,FL,32839,Orange County,28.491897,-81.424413,Condo,,Inactive,375000,,2021-09-29T15:15:41.867Z,2022-08-09T20:30:31.428Z,2021-09-29T15:15:41.867Z,2022-02-21T13:12:59.455Z,315,,,,,,4.0,3.0,1926.0,,,
"4755-S-Texas-Ave,-Unit-4755D,-Orlando,-FL-32839","4755 S Texas Ave, Unit 4755D, Orlando, FL 32839",4755 S Texas Ave,Unit 4755D,Orlando,FL,32839,Orange County,28.492529,-81.406236,Condo,,Inactive,111000,,2021-02-05T11:22:35.104Z,2022-08-09T20:26:09.706Z,2021-02-05T11:22:35.104Z,2022-02-18T06:56:33.779Z,551,,,,,,2.0,2.0,976.0,,,
"2340-Huntington-Green-Ct,-Unit-1,-Orlando,-FL-32839","2340 Huntington Green Ct, Unit 1, Orlando, FL 32839",2340 Huntington Green Ct,Unit 1,Orlando,FL,32839,Orange County,28.48794,-81.410146,Condo,,Inactive,150000,,2022-02-02T10:30:15.872Z,2022-08-09T20:23:16.445Z,2022-02-02T10:30:15.872Z,2022-02-16T11:00:16.137Z,189,,,,,,2.0,1.5,996.0,,,
"3577-Conroy-Rd,-Apt-312,-Orlando,-FL-32839","3577 Conroy Rd, Apt 312, Orlando, FL 32839",3577 Conroy Rd,Apt 312,Orlando,FL,32839,Orange County,28.488122,-81.421361,Condo,,Inactive,217000,,2021-12-30T11:15:45.795Z,2022-08-09T20:18:04.165Z,2021-12-30T11:15:45.795Z,2022-02-14T12:00:45.546Z,223,,,,,,3.0,2.0,1478.0,,,
"2619-Pineway-Dr,-Orlando,-FL-32839","2619 Pineway Dr, Orlando, FL 32839",2619 Pineway Dr,,Orlando,FL,32839,Orange County,28.477224,-81.413069,Single Family,,Inactive,185000,,2022-01-15T10:58:17.988Z,2022-08-09T20:16:35.399Z,2022-01-15T10:58:17.988Z,2022-02-14T10:56:35.597Z,207,,,,,,3.0,2.0,1040.0,,,
"1956-Lake-Atriums-Cir,-Apt-149,-Orlando,-FL-32839","1956 Lake Atriums Cir, Apt 149, Orlando, FL 32839",1956 Lake Atriums Cir,Apt 149,Orlando,FL,32839,Orange County,28.488925,-81.406184,Condo,,Inactive,145000,,2021-10-25T11:08:20.613Z,2022-08-09T20:16:35.399Z,2021-10-25T11:08:20.613Z,2022-02-14T09:45:50.423Z,289,,,,,,2.0,2.0,864.0,,,
"4710-Telfair-Dr,-Orlando,-FL-32839","4710 Telfair Dr, Orlando, FL 32839",4710 Telfair Dr,,Orlando,FL,32839,Orange County,28.49478,-81.388989,Single Family,,Inactive,318900,,2021-11-20T14:18:57.953Z,2022-08-09T20:13:24.410Z,2021-11-20T14:18:57.953Z,2022-02-11T13:01:31.832Z,263,,,,,,3.0,2.0,1500.0,,,
"2526-Lemon-Tree-Ln,-Unit-L,-Orlando,-FL-32839","2526 Lemon Tree Ln, Unit L, Orlando, FL 32839",2526 Lemon Tree Ln,Unit L,Orlando,FL,32839,Orange County,28.498149,-81.411154,Condo,,Inactive,70000,,2022-01-11T10:47:21.150Z,2022-08-09T20:13:24.410Z,2022-01-11T10:47:21.150Z,2022-02-11T09:55:59.713Z,211,,,,,,1.0,1.0,642.0,,,
"1405-39th-St,-Orlando,-FL-32839","1405 39th St, Orlando, FL 32839",1405 39th St,,Orlando,FL,32839,Orange County,28.503837,-81.399505,Single Family,,Inactive,260000,,2021-08-08T15:19:29.350Z,2022-08-09T20:11:59.346Z,2021-08-08T15:19:29.350Z,2022-02-10T13:03:08.176Z,367,,,,,,3.0,2.0,1302.0,,,
"4815-S-Texas-Ave,-Unit-4815B,-Orlando,-FL-32839","4815 S Texas Ave, Unit 4815B, Orlando, FL 32839",4815 S Texas Ave,Unit 4815B,Orlando,FL,32839,Orange County,28.491866,-81.408498,Condo,,Inactive,125000,,2020-09-15T18:37:17.055Z,2022-08-09T20:10:32.715Z,2020-09-15T18:37:17.055Z,2022-02-10T10:20:20.065Z,694,,,,,,3.0,2.0,1270.0,,,
"5060-Stratemeyer-Dr,-Edgewood,-FL-32839","5060 Stratemeyer Dr, Edgewood, FL 32839",5060 Stratemeyer Dr,,Edgewood,FL,32839,Orange County,28.483834,-81.374079,Single Family,,Inactive,406000,,2021-09-08T15:07:11.069Z,2022-08-09T20:10:32.715Z,2021-09-08T15:07:11.069Z,2022-02-09T14:07:57.766Z,336,,,,,,3.0,2.0,2440.0,,,
"1326-Rose-Blvd,-Orlando,-FL-32839","1326 Rose Blvd, Orlando, FL 32839",1326 Rose Blvd,,Orlando,FL,32839,Orange County,28.477528,-81.397935,Land,,Inactive,69900,,2021-12-21T05:51:34.309Z,2022-08-09T20:08:37.119Z,2021-12-21T05:51:34.309Z,2022-02-09T09:34:07.972Z,232,,,,,,,,,,,
"5518-Lake-Mary-Jess-Shores-Ct,-Orlando,-FL-32839","5518 Lake Mary Jess Shores Ct, Orlando, FL 32839",5518 Lake Mary Jess Shores Ct,,Orlando,FL,32839,Orange County,28.479365,-81.3756,Single Family,,Inactive,425000,,2021-11-29T14:21:41.208Z,2022-08-09T20:05:40.890Z,2021-11-29T14:21:41.208Z,2022-02-08T13:37:36.260Z,254,,,,,,3.0,2.0,1656.0,,,
"3846-S-Nashville-Ave,-Orlando,-FL-32839","3846 S Nashville Ave, Orlando, FL 32839",3846 S Nashville Ave,,Orlando,FL,32839,Orange County,28.503841,-81.399193,Single Family,,Inactive,260000,,2021-08-08T15:19:29.350Z,2022-08-09T20:04:17.623Z,2021-08-08T15:19:29.350Z,2022-02-07T13:24:26.645Z,367,,,,,,3.0,2.0,1302.0,,,
"4035-Kingsport-Dr,-Orlando,-FL-32839","4035 Kingsport Dr, Orlando, FL 32839",4035 Kingsport Dr,,Orlando,FL,32839,Orange County,28.478647,-81.427728,Single Family,,Inactive,259900,,2021-12-23T13:58:22.259Z,2022-08-09T20:04:17.623Z,2021-12-23T13:58:22.259Z,2022-02-07T13:23:20.862Z,230,,,,,,4.0,2.0,1190.0,,,
"4601-Judy-Ct,-Orlando,-FL-32839","4601 Judy Ct, Orlando, FL 32839",4601 Judy Ct,,Orlando,FL,32839,Orange County,28.495338,-81.379514,Single Family,,Inactive,299900,,2021-12-16T14:00:10.722Z,2022-08-09T20:01:24.613Z,2021-12-16T14:00:10.722Z,2022-02-05T12:12:59.501Z,237,,,,,,3.0,2.0,1718.0,,,
"1403-39th-St,-Orlando,-FL-32839","1403 39th St, Orlando, FL 32839",1403 39th St,,Orlando,FL,32839,Orange County,28.503685,-81.399183,Single Family,,Inactive,270000,,2021-08-08T15:19:29.353Z,2022-08-09T20:00:02.589Z,2021-08-08T15:19:29.353Z,2022-02-04T12:16:54.120Z,367,,,,,,3.0,2.0,1302.0,,,
"5017-City-St,-Apt-1923,-Orlando,-FL-32839","5017 City St, Apt 1923, Orlando, FL 32839",5017 City St,Apt 1923,Orlando,FL,32839,Orange County,28.493539,-81.41211,Condo,,Inactive,172000,,2021-09-14T14:31:58.553Z,2022-08-09T20:00:02.589Z,2021-09-14T14:31:58.553Z,2022-02-04T09:34:02.812Z,330,,,,,,1.0,1.0,724.0,,,
"4008-Dolomite-St,-Unit-A,-Orlando,-FL-32839","4008 Dolomite St, Unit A, Orlando, FL 32839",4008 Dolomite St,Unit A,Orlando,FL,32839,Orange County,28.501722,-81.408983,Condo,,Inactive,75000,,2022-01-07T10:27:11.461Z,2022-08-09T20:00:02.589Z,2022-01-07T10:27:11.461Z,2022-02-04T06:39:00.518Z,215,,,,,,1.0,1.5,762.0,,,
"401-Zimmerman-Dr,-Orlando,-FL-32839","401 Zimmerman Dr, Orlando, FL 32839",401 Zimmerman Dr,,Orlando,FL,32839,Orange County,28.475237,-81.381545,Single Family,,Inactive,310000,,2021-10-12T15:15:20.992Z,2022-08-09T19:58:39.074Z,2021-10-12T15:15:20.992Z,2022-02-03T12:40:43.197Z,302,,,,,,3.0,2.0,1444.0,,,
"3900-Coronation-Ct,-Unit-404,-Orlando,-FL-32839","3900 Coronation Ct, Unit 404, Orlando, FL 32839",3900 Coronation Ct,Unit 404,Orlando,FL,32839,Orange County,28.503382,-81.405954,Condo,,Inactive,119000,,2022-01-19T11:40:30.479Z,2022-08-09T19:58:39.074Z,2022-01-19T11:40:30.479Z,2022-02-03T09:53:45.137Z,203,,,,,,2.0,1.5,1164.0,,,
"4422-Raymar-Dr,-Orlando,-FL-32839","4422 Raymar Dr, Orlando, FL 32839",4422 Raymar Dr,,Orlando,FL,32839,Orange County,28.498569,-81.392565,Single Family,,Inactive,339000,,2021-11-10T14:56:37.800Z,2022-08-09T19:57:18.168Z,2021-11-10T14:56:37.800Z,2022-02-02T13:01:28.667Z,273,,,,,,3.0,2.0,1987.0,,,
"2663-Breezewind-Dr,-Orlando,-FL-32839","2663 Breezewind Dr, Orlando, FL 32839",2663 Breezewind Dr,,Orlando,FL,32839,Orange County,28.482572,-81.416495,Single Family,,Inactive,285000,,2022-01-06T11:52:02.660Z,2022-08-09T19:54:31.800Z,2022-01-06T11:52:02.660Z,2022-02-01T12:03:39.426Z,216,,,,,,3.0,2.0,1480.0,,,
"2306-Mace-St,-Orlando,-FL-32839","2306 Mace St, Orlando, FL 32839",2306 Mace St,,Orlando,FL,32839,Orange County,28.480633,-81.418528,Single Family,,Inactive,239900,,2021-12-16T13:07:03.442Z,2022-08-09T19:54:31.800Z,2021-12-16T13:07:03.442Z,2022-02-01T11:44:25.720Z,237,,,,,,2.0,2.0,1100.0,,,
"4870-Luge-Ln,-Orlando,-FL-32839","4870 Luge Ln, Orlando, FL 32839",4870 Luge Ln,,Orlando,FL,32839,Orange County,28.4927,-81.421492,Condo,,Inactive,299900,,2022-01-08T12:22:17.071Z,2022-08-09T19:51:41.883Z,2022-01-08T12:22:17.071Z,2022-01-31T11:47:59.530Z,214,,,,,,3.0,2.5,1570.0,,,
"5232-Via-Hacienda-Cir,-Unit-A218,-Orlando,-FL-32839","5232 Via Hacienda Cir, Unit A218, Orlando, FL 32839",5232 Via Hacienda Cir,Unit A218,Orlando,FL,32839,Orange County,28.489691,-81.408864,Condo,,Inactive,96000,,2021-01-15T09:04:47.108Z,2022-08-09T19:49:56.667Z,2021-01-15T09:04:47.108Z,2022-01-31T08:47:51.966Z,572,,,,,,2.0,2.0,934.0,,,
"4485-Canna-Dr,-Orlando,-FL-32839","4485 Canna Dr, Orlando, FL 32839",4485 Canna Dr,,Orlando,FL,32839,Orange County,28.477826,-81.433351,Single Family,,Inactive,239900,,2021-10-23T10:49:11.160Z,2022-08-09T19:47:06.797Z,2021-10-23T10:49:11.160Z,2022-01-28T12:16:44.343Z,291,,,,,,3.0,2.0,1367.0,,,
"5526-Lake-Mary-Jess-Shores-Ct,-Orlando,-FL-32839","5526 Lake Mary Jess Shores Ct, Orlando, FL 32839",5526 Lake Mary Jess Shores Ct,,Orlando,FL,32839,Orange County,28.479047,-81.375467,Single Family,,Inactive,515000,,2021-11-29T14:53:15.943Z,2022-08-09T19:45:41.278Z,2021-11-29T14:53:15.943Z,2022-01-27T13:29:20.392Z,254,,,,,,3.0,2.0,2223.0,,,
"1956-Lake-Atriums-Cir,-Apt-139,-Orlando,-FL-32839","1956 Lake Atriums Cir, Apt 139, Orlando, FL 32839",1956 Lake Atriums Cir,Apt 139,Orlando,FL,32839,Orange County,28.488925,-81.406184,Condo,,Inactive,135000,,2022-01-09T10:11:19.616Z,2022-08-09T19:44:15.114Z,2022-01-09T10:11:19.616Z,2022-01-27T08:08:53.669Z,213,,,,,,2.0,2.0,864.0,,,
"4729-S-Texas-Ave,-Unit-C4729,-Orlando,-FL-32839","4729 S Texas Ave, Unit C4729, Orlando, FL 32839",4729 S Texas Ave,Unit C4729,Orlando,FL,32839,Orange County,28.492901,-81.406823,Condo,,Inactive,94900,,2021-08-08T11:34:19.808Z,2022-08-09T19:44:15.114Z,2021-08-08T11:34:19.808Z,2022-01-27T07:19:20.162Z,367,,,,,,1.0,1.0,756.0,,,
"2504-Lemon-Tree-Ln,-Unit-E,-Orlando,-FL-32839","2504 Lemon Tree Ln, Unit E, Orlando, FL 32839",2504 Lemon Tree Ln,Unit E,Orlando,FL,32839,Orange County,28.498126,-81.410694,Condo,,Inactive,77900,,2021-11-18T07:58:22.395Z,2022-08-09T19:44:15.114Z,2021-11-18T07:58:22.395Z,2022-01-27T06:42:58.546Z,265,,,,,,2.0,2.0,976.0,,,
"2225-Lyme-Bay-Dr,-Unit-1004,-Orlando,-FL-32839","2225 Lyme Bay Dr, Unit 1004, Orlando, FL 32839",2225 Lyme Bay Dr,Unit 1004,Orlando,FL,32839,Orange County,28.502473,-81.407202,Condo,,Inactive,99900,,2021-12-14T07:20:24.141Z,2022-08-09T19:41:13.712Z,2021-12-14T07:20:24.141Z,2022-01-26T07:37:15.638Z,239,,,,,,2.0,1.5,1164.0,,,
"2527-J-R-St,-Orlando,-FL-32839","2527 J R St, Orlando, FL 32839",2527 J R St,,Orlando,FL,32839,Orange County,28.48128,-81.422732,Single Family,,Inactive,260000,,2021-12-11T12:51:07.270Z,2022-08-09T19:41:13.712Z,2021-12-11T12:51:07.270Z,2022-01-25T12:32:03.387Z,242,,,,,,3.0,2.0,1113.0,,,
"5030-Aventura-Blvd,-Orlando,-FL-32839","5030 Aventura Blvd, Orlando, FL 32839",5030 Aventura Blvd,,Orlando,FL,32839,Orange County,28.488012,-81.402827,Single Family,,Inactive,295000,,2021-12-04T13:32:41.247Z,2022-08-09T19:38:27.652Z,2021-12-04T13:32:41.247Z,2022-01-24T12:59:08.239Z,249,,,,,,4.0,2.0,1830.0,,,
"5100-Park-Central-Dr,-Apt-828,-Orlando,-FL-32839","5100 Park Central Dr, Apt 828, Orlando, FL 32839",5100 Park Central Dr,Apt 828,Orlando,FL,32839,Orange County,28.492416,-81.409805,Condo,,Inactive,180000,,2021-12-04T11:51:17.529Z,2022-08-09T19:38:27.652Z,2021-12-04T11:51:17.529Z,2022-01-24T11:05:34.513Z,249,,,,,,2.0,2.0,874.0,,,
"4012-Dolomite-St,-Unit-B1,-Orlando,-FL-32839","4012 Dolomite St, Unit B1, Orlando, FL 32839",4012 Dolomite St,Unit B1,Orlando,FL,32839,Orange County,28.501722,-81.408984,Condo,,Inactive,94500,,2021-02-05T11:22:35.098Z,2022-08-09T19:30:55.836Z,2021-02-05T11:22:35.098Z,2022-01-19T11:39:17.019Z,551,,,,,,2.0,2.5,1211.0,,,
"4952-Luge-Ln,-Orlando,-FL-32839","4952 Luge Ln, Orlando, FL 32839",4952 Luge Ln,,Orlando,FL,32839,Orange County,28.491171,-81.421484,Condo,,Inactive,299900,,2021-10-07T14:18:29.438Z,2022-08-09T19:28:08.295Z,2021-10-07T14:18:29.438Z,2022-01-18T12:28:09.910Z,307,,,,,,3.0,2.5,1570.0,,,
"5445-Nokomis-Cir,-Orlando,-FL-32839","5445 Nokomis Cir, Orlando, FL 32839",5445 Nokomis Cir,,Orlando,FL,32839,Orange County,28.481646,-81.409783,Single Family,,Inactive,289990,,2022-01-16T12:53:33.310Z,2022-08-09T19:28:08.295Z,2022-01-16T12:53:33.310Z,2022-01-18T12:26:21.816Z,206,,,,,,4.0,2.0,1672.0,,,
"2334-Grand-Central-Pkwy,-Apt-7,-Orlando,-FL-32839","2334 Grand Central Pkwy, Apt 7, Orlando, FL 32839",2334 Grand Central Pkwy,Apt 7,Orlando,FL,32839,Orange County,28.489224,-81.412652,Condo,,Inactive,225000,,2021-11-05T13:53:22.966Z,2022-08-09T19:28:08.295Z,2021-11-05T13:53:22.966Z,2022-01-18T11:33:47.466Z,278,,,,,,2.0,2.5,1250.0,,,
"3700-Castle-Pines-Ln,-Apt-4035,-Orlando,-FL-32839","3700 Castle Pines Ln, Apt 4035, Orlando, FL 32839",3700 Castle Pines Ln,Apt 4035,Orlando,FL,32839,Orange County,28.479021,-81.419452,Condo,,Inactive,135000,,2021-11-20T10:24:24.892Z,2022-08-09T19:28:08.295Z,2021-11-20T10:24:24.892Z,2022-01-18T09:35:24.704Z,263,,,,,,2.0,2.0,947.0,,,
"4314-Lakeway-Dr,-Unit-C,-Orlando,-FL-32839","4314 Lakeway Dr, Unit C, Orlando, FL 32839",4314 Lakeway Dr,Unit C,Orlando,FL,32839,Orange County,28.49945,-81.412775,Condo,,Inactive,76500,,2021-09-10T10:28:19.640Z,2022-08-09T19:26:43.000Z,2021-09-10T10:28:19.640Z,2022-01-18T05:16:29.325Z,334,,,,,,2.0,2.0,976.0,,,
"5253-Lake-Jessamine-Dr,-Orlando,-FL-32839","5253 Lake Jessamine Dr, Orlando, FL 32839",5253 Lake Jessamine Dr,,Orlando,FL,32839,Orange County,28.484242,-81.389902,Single Family,,Inactive,579000,,2021-10-09T15:15:40.120Z,2022-08-09T19:26:43.000Z,2021-10-09T15:15:40.120Z,2022-01-17T14:11:23.360Z,305,,,,,,3.0,3.0,1843.0,,,
"5440-Lake-Jessamine-Dr,-Orlando,-FL-32839","5440 Lake Jessamine Dr, Orlando, FL 32839",5440 Lake Jessamine Dr,,Orlando,FL,32839,Orange County,28.480532,-81.391903,Single Family,,Inactive,355000,,2021-08-19T17:01:01.223Z,2022-08-09T19:23:42.137Z,2021-08-19T17:01:01.223Z,2022-01-14T13:27:47.472Z,356,,,,,,3.0,2.0,1997.0,,,
"5123-Picadilly-Circus-Ct,-Unit-2,-Orlando,-FL-32839","5123 Picadilly Circus Ct, Unit 2, Orlando, FL 32839",5123 Picadilly Circus Ct,Unit 2,Orlando,FL,32839,Orange County,28.488388,-81.410821,Condo,,Inactive,138500,,2021-11-29T09:05:23.634Z,2022-08-09T19:21:51.674Z,2021-11-29T09:05:23.634Z,2022-01-14T10:57:29.127Z,254,,,,,,3.0,2.5,1405.0,,,
"3707-Conroy-Rd,-Apt-1729,-Orlando,-FL-32839","3707 Conroy Rd, Apt 1729, Orlando, FL 32839",3707 Conroy Rd,Apt 1729,Orlando,FL,32839,Orange County,28.487406,-81.423853,Condo,,Inactive,162000,,2021-07-19T12:41:13.038Z,2022-08-09T19:20:07.534Z,2021-07-19T12:41:13.038Z,2022-01-13T10:56:37.523Z,387,,,,,,1.0,1.0,850.0,,,
"111-E-Lake-Mary-Dr,-Orlando,-FL-32839","111 E Lake Mary Dr, Orlando, FL 32839",111 E Lake Mary Dr,,Orlando,FL,32839,Orange County,28.475393,-81.374111,Single Family,,Inactive,370000,,2021-12-02T14:52:30.691Z,2022-08-09T19:15:33.910Z,2021-12-02T14:52:30.691Z,2022-01-11T13:52:06.168Z,251,,,,,,4.0,3.0,1890.0,,,
"2203-Yankee-Pl,-Apt-421,-Orlando,-FL-32839","2203 Yankee Pl, Apt 421, Orlando, FL 32839",2203 Yankee Pl,Apt 421,Orlando,FL,32839,Orange County,28.491919,-81.411145,Condo,,Inactive,165000,,2021-11-03T10:55:22.295Z,2022-08-09T19:12:28.560Z,2021-11-03T10:55:22.295Z,2022-01-10T10:47:07.412Z,280,,,,,,2.0,2.0,874.0,,,
"2696-Skan-Ct,-Unit-F,-Orlando,-FL-32839","2696 Skan Ct, Unit F, Orlando, FL 32839",2696 Skan Ct,Unit F,Orlando,FL,32839,Orange County,28.500121,-81.41216,Condo,,Inactive,32500,,2021-12-30T05:29:02.938Z,2022-08-09T19:10:53.606Z,2021-12-30T05:29:02.938Z,2022-01-09T06:02:44.437Z,223,,,,,,2.0,1.0,1020.0,,,
"3751-Conroy-Rd,-Apt-2313,-Orlando,-FL-32839","3751 Conroy Rd, Apt 2313, Orlando, FL 32839",3751 Conroy Rd,Apt 2313,Orlando,FL,32839,Orange County,28.488519,-81.425241,Condo,,Inactive,165000,,2021-08-31T10:45:23.878Z,2022-08-09T19:06:25.530Z,2021-08-31T10:45:23.878Z,2022-01-06T10:09:29.195Z,344,,,,,,1.0,1.0,850.0,,,
"5525-Pga-Blvd,-Apt-4618,-Orlando,-FL-32839","5525 Pga Blvd, Apt 4618, Orlando, FL 32839",5525 Pga Blvd,Apt 4618,Orlando,FL,32839,Orange County,28.47871,-81.422669,Condo,,Inactive,89900,,2021-11-16T10:20:17.103Z,2022-08-09T19:06:25.530Z,2021-11-16T10:20:17.103Z,2022-01-06T08:30:32.146Z,267,,,,,,1.0,1.0,657.0,,,
"1932-Lake-Atriums-Cir,-Apt-80,-Orlando,-FL-32839","1932 Lake Atriums Cir, Apt 80, Orlando, FL 32839",1932 Lake Atriums Cir,Apt 80,Orlando,FL,32839,Orange County,28.490137,-81.406663,Condo,,Inactive,135000,,2021-08-19T12:45:28.291Z,2022-08-09T19:04:44.043Z,2021-08-19T12:45:28.291Z,2022-01-05T10:07:29.315Z,356,,,,,,3.0,2.0,1158.0,,,
"2406-Grand-Central-Pkwy,-Orlando,-FL-32839","2406 Grand Central Pkwy, Orlando, FL 32839",2406 Grand Central Pkwy,,Orlando,FL,32839,Orange County,28.490237,-81.412355,Condo,,Inactive,245000,,2021-12-15T13:00:52.501Z,2022-08-09T19:01:37.971Z,2021-12-15T13:00:52.501Z,2022-01-04T11:48:00.100Z,238,,,,,,3.0,2.0,1457.0,,,
"5226-Via-Hacienda-Cir,-Unit-A215,-Orlando,-FL-32839","5226 Via Hacienda Cir, Unit A215, Orlando, FL 32839",5226 Via Hacienda Cir,Unit A215,Orlando,FL,32839,Orange County,28.489691,-81.408864,Condo,,Inactive,115000,,2021-12-07T10:09:28.966Z,2022-08-09T19:01:37.971Z,2021-12-07T10:09:28.966Z,2022-01-04T08:43:24.843Z,246,,,,,,2.0,2.0,1073.0,,,
"3983-Crayrich-Cir,-Unit-C4,-Orlando,-FL-32839","3983 Crayrich Cir, Unit C4, Orlando, FL 32839",3983 Crayrich Cir,Unit C4,Orlando,FL,32839,Orange County,28.503294,-81.407864,Condo,,Inactive,99500,,2021-11-25T09:27:05.624Z,2022-08-09T19:01:37.971Z,2021-11-25T09:27:05.624Z,2022-01-04T08:43:24.823Z,258,,,,,,2.0,2.5,1211.0,,,
"1924-Lake-Atriums-Cir,-Apt-61,-Orlando,-FL-32839","1924 Lake Atriums Cir, Apt 61, Orlando, FL 32839",1924 Lake Atriums Cir,Apt 61,Orlando,FL,32839,Orange County,28.490276,-81.406144,Condo,,Inactive,135000,,2021-09-28T08:37:02.574Z,2022-08-09T18:55:32.214Z,2021-09-28T08:37:02.574Z,2021-12-31T11:25:56.470Z,316,,,,,,2.0,2.0,864.0,,,
"1820-Warringwood-Dr,-Unit-B,-Orlando,-FL-32839","1820 Warringwood Dr, Unit B, Orlando, FL 32839",1820 Warringwood Dr,Unit B,Orlando,FL,32839,Orange County,28.502176,-81.409183,Condo,,Inactive,89500,,2021-12-10T10:12:06.038Z,2022-08-09T18:55:32.214Z,2021-12-10T10:12:06.038Z,2021-12-31T10:38:56.012Z,243,,,,,,2.0,2.5,1211.0,,,
"4757-S-Texas-Ave,-Unit-4757C,-Orlando,-FL-32839","4757 S Texas Ave, Unit 4757C, Orlando, FL 32839",4757 S Texas Ave,Unit 4757C,Orlando,FL,32839,Orange County,28.492498,-81.405411,Condo,,Inactive,105000,,2021-07-01T08:22:54.517Z,2022-08-09T18:50:39.623Z,2021-07-01T08:22:54.517Z,2021-12-30T08:14:58.960Z,405,,,,,,2.0,2.0,976.0,,,
"2636-Arpana-Ct,-Orlando,-FL-32839","2636 Arpana Ct, Orlando, FL 32839",2636 Arpana Ct,,Orlando,FL,32839,Orange County,28.481036,-81.41407,Single Family,,Inactive,299000,,2021-11-02T14:02:53.753Z,2022-08-09T18:49:08.250Z,2021-11-02T14:02:53.753Z,2021-12-29T12:51:34.995Z,281,,,,,,3.0,2.0,2141.0,,,
"3990-Crayrich-Cir,-Unit-Ge,-Orlando,-FL-32839","3990 Crayrich Cir, Unit Ge, Orlando, FL 32839",3990 Crayrich Cir,Unit Ge,Orlando,FL,32839,Orange County,28.502644,-81.408135,Condo,,Inactive,89900,,2021-11-10T10:50:17.349Z,2022-08-09T18:47:33.055Z,2021-11-10T10:50:17.349Z,2021-12-29T08:53:10.648Z,273,,,,,,1.0,1.5,762.0,,,
"1908-Honour-Rd,-Apt-3,-Orlando,-FL-32839","1908 Honour Rd, Apt 3, Orlando, FL 32839",1908 Honour Rd,Apt 3,Orlando,FL,32839,Orange County,28.490162,-81.404245,Condo,,Inactive,85000,,2021-04-18T10:38:55.670Z,2022-08-09T18:47:33.055Z,2021-04-18T10:38:55.670Z,2021-12-29T08:53:10.644Z,479,,,,,,2.0,1.0,761.0,,,
"4610-Patricia-Ann-Ct,-Orlando,-FL-32839","4610 Patricia Ann Ct, Orlando, FL 32839",4610 Patricia Ann Ct,,Orlando,FL,32839,Orange County,28.496463,-81.388456,Single Family,,Inactive,589000,,2021-08-19T18:26:55.929Z,2022-08-09T18:46:03.864Z,2021-08-19T18:26:55.929Z,2021-12-28T13:40:02.369Z,356,,,,,,5.0,2.5,3091.0,,,
"603-Glen-Grove-Ln,-Orlando,-FL-32839","603 Glen Grove Ln, Orlando, FL 32839",603 Glen Grove Ln,,Orlando,FL,32839,Orange County,28.494337,-81.383153,Single Family,,Inactive,403000,,2021-11-12T14:34:44.278Z,2022-08-09T18:46:03.864Z,2021-11-12T14:34:44.278Z,2021-12-28T12:32:23.202Z,271,,,,,,3.0,3.0,2014.0,,,
"2533-Bluegill-St,-Orlando,-FL-32839","2533 Bluegill St, Orlando, FL 32839",2533 Bluegill St,,Orlando,FL,32839,Orange County,28.480592,-81.422921,Single Family,,Inactive,250000,,2021-12-10T13:25:20.630Z,2022-08-09T18:46:03.864Z,2021-12-10T13:25:20.630Z,2021-12-28T11:21:45.579Z,243,,,,,,3.0,2.0,1136.0,,,
