id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,assessorID,lotSize,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"6076-Statler-Ave,-Orlando,-FL-32809","6076 Statler Ave, Orlando, FL 32809",6076 Statler Ave,,Orlando,FL,32809,Orange,28.469617,-81.378975,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-208,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 208, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 208,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-5,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 5, Orlando, FL 32809",229 W Lancaster Rd,Apt 5,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"5905-Statler-Ave,-Orlando,-FL-32809","5905 Statler Ave, Orlando, FL 32809",5905 Statler Ave,,Orlando,FL,32809,Orange,28.472088,-81.378287,,,,,,,,,,,,,,,,
"110-W-Oak-Ridge-Rd,-Orlando,-FL-32809","110 W Oak Ridge Rd, Orlando, FL 32809",110 W Oak Ridge Rd,,Orlando,FL,32809,Orange,28.472491,-81.376532,,,,,,,,,,,,,,,,
"5906-Nashua-Ave,-Orlando,-FL-32809","5906 Nashua Ave, Orlando, FL 32809",5906 Nashua Ave,,Orlando,FL,32809,Orange,28.472046,-81.379641,,,,,,,,,,,,,,,,
"215-Pacemaker-St,-Orlando,-FL-32809","215 Pacemaker St, Orlando, FL 32809",215 Pacemaker St,,Orlando,FL,32809,Orange,28.471064,-81.37781,,,,,,,,,,,,,,,,
"428-W-Oak-Ridge-Rd,-Apt-101,-Orlando,-FL-32809","428 W Oak Ridge Rd, Apt 101, Orlando, FL 32809",428 W Oak Ridge Rd,Apt 101,Orlando,FL,32809,Orange,28.472763,-81.378945,,,,,,,,,,,,,,,,
"5993-Winegard-Rd,-Apt-C,-Orlando,-FL-32809","5993 Winegard Rd, Apt C, Orlando, FL 32809",5993 Winegard Rd,Apt C,Orlando,FL,32809,Orange,28.470255,-81.382709,,,,,,,,,,,,,,,,
"5967-Winegard-Rd,-Apt-C,-Orlando,-FL-32809","5967 Winegard Rd, Apt C, Orlando, FL 32809",5967 Winegard Rd,Apt C,Orlando,FL,32809,Orange,28.470594,-81.382711,,,,,,,,,,,,,,,,
"6011-Nashua-Ave,-Orlando,-FL-32809","6011 Nashua Ave, Orlando, FL 32809",6011 Nashua Ave,,Orlando,FL,32809,Orange,28.470746,-81.379315,,,,,,,,,,,,,,,,
"5993-Winegard-Rd,-Apt-D,-Orlando,-FL-32809","5993 Winegard Rd, Apt D, Orlando, FL 32809",5993 Winegard Rd,Apt D,Orlando,FL,32809,Orange,28.470255,-81.382709,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Ofc,-Orlando,-FL-32809","229 W Lancaster Rd, Ofc, Orlando, FL 32809",229 W Lancaster Rd,Ofc,Orlando,FL,32809,Orange,28.465873,-81.379245,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-104,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 104, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 104,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-104,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 104, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 104,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"5946-Nomad-Ave,-Orlando,-FL-32809","5946 Nomad Ave, Orlando, FL 32809",5946 Nomad Ave,,Orlando,FL,32809,Orange,28.471358,-81.377702,,,,,,,,,,,,,,,,
"6061-Statler-Ave,-Orlando,-FL-32809","6061 Statler Ave, Orlando, FL 32809",6061 Statler Ave,,Orlando,FL,32809,Orange,28.469838,-81.378587,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-212,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 212, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 212,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-20,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 20, Orlando, FL 32809",229 W Lancaster Rd,Apt 20,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"6043-Nashua-Ave,-Orlando,-FL-32809","6043 Nashua Ave, Orlando, FL 32809",6043 Nashua Ave,,Orlando,FL,32809,Orange,28.470091,-81.379265,Manufactured,3.0,2.0,1000.0,1980.0,,,,,,,,,,,
"5909-Statler-Ave,-Orlando,-FL-32809","5909 Statler Ave, Orlando, FL 32809",5909 Statler Ave,,Orlando,FL,32809,Orange,28.47207,-81.378087,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-106,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 106, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 106,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"6324-Calypso-Dr,-Orlando,-FL-32809","6324 Calypso Dr, Orlando, FL 32809",6324 Calypso Dr,,Orlando,FL,32809,Orange,28.465842,-81.377582,,,,,,,,,,,,,,,,
"6064-Nashua-Ave,-Orlando,-FL-32809","6064 Nashua Ave, Orlando, FL 32809",6064 Nashua Ave,,Orlando,FL,32809,Orange,28.469804,-81.379732,,,,,,,,,,,,,,,,
"6001-Winegard-Rd,-Apt-C,-Orlando,-FL-32809","6001 Winegard Rd, Apt C, Orlando, FL 32809",6001 Winegard Rd,Apt C,Orlando,FL,32809,Orange,28.469931,-81.38249,,,,,,,,,,,,,,,,
"6077-Statler-Ave,-Orlando,-FL-32809","6077 Statler Ave, Orlando, FL 32809",6077 Statler Ave,,Orlando,FL,32809,Orange,28.469541,-81.37857,,,,,,,,,,,,,,,,
"428-W-Oak-Ridge-Rd,-Apt-206,-Orlando,-FL-32809","428 W Oak Ridge Rd, Apt 206, Orlando, FL 32809",428 W Oak Ridge Rd,Apt 206,Orlando,FL,32809,Orange,28.472763,-81.378945,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-211,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 211, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 211,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"312-W-Castle-St,-Orlando,-FL-32809","312 W Castle St, Orlando, FL 32809",312 W Castle St,,Orlando,FL,32809,Orange,28.466355,-81.380812,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-24,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 24, Orlando, FL 32809",229 W Lancaster Rd,Apt 24,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"5925-Nomad-Ave,-Orlando,-FL-32809","5925 Nomad Ave, Orlando, FL 32809",5925 Nomad Ave,,Orlando,FL,32809,Orange,28.471879,-81.377293,,,,,,,,,,,,,,,,
"403-W-Pierce-Ave,-Orlando,-FL-32809","403 W Pierce Ave, Orlando, FL 32809",403 W Pierce Ave,,Orlando,FL,32809,Orange,28.468768,-81.381553,Single Family,3.0,2.0,1276.0,1960.0,23-23-29-2480-00-460,19783.0,ELMERS ADDITION V/61 LOT 46,ELMERS ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 69275}, '2023': {'year': 2023, 'value': 135572, 'land': 60000, 'improvements': 75572}}","{'2022': {'year': 2022, 'total': 811}, '2023': {'year': 2023, 'total': 2432}}","{'names': ['Pamela J 4 5 Mock Sterling Holcombe'], 'type': 'Individual', 'mailingAddress': {'id': '43613-Picketts-Corner-Ter,-Ashburn,-VA-20148', 'formattedAddress': '43613 Picketts Corner Ter, Ashburn, VA 20148', 'addressLine1': '43613 Picketts Corner Ter', 'addressLine2': None, 'city': 'Ashburn', 'state': 'VA', 'zipCode': '20148'}}",False,
"420-W-Oak-Ridge-Rd,-Apt-112,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 112, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 112,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"317-Pacemaker-St,-Orlando,-FL-32809","317 Pacemaker St, Orlando, FL 32809",317 Pacemaker St,,Orlando,FL,32809,Orange,28.471036,-81.379064,,,,,,,,,,,,,,,,
"327-Trojan-St,-Orlando,-FL-32809","327 Trojan St, Orlando, FL 32809",327 Trojan St,,Orlando,FL,32809,Orange,28.469258,-81.379379,,,,,,,,,,,,,,,,
"6052-Nashua-Ave,-Orlando,-FL-32809","6052 Nashua Ave, Orlando, FL 32809",6052 Nashua Ave,,Orlando,FL,32809,Orange,28.469928,-81.379754,,,,,,,,,,,,,,,,
"6049-Statler-Ave,-Orlando,-FL-32809","6049 Statler Ave, Orlando, FL 32809",6049 Statler Ave,,Orlando,FL,32809,Orange,28.469931,-81.378556,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-8,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 8, Orlando, FL 32809",229 W Lancaster Rd,Apt 8,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"6008-Nashua-Ave,-Orlando,-FL-32809","6008 Nashua Ave, Orlando, FL 32809",6008 Nashua Ave,,Orlando,FL,32809,Orange,28.470832,-81.379948,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-103,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 103, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 103,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-7,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 7, Orlando, FL 32809",229 W Lancaster Rd,Apt 7,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"6059-Winegard-Rd,-Orlando,-FL-32809","6059 Winegard Rd, Orlando, FL 32809",6059 Winegard Rd,,Orlando,FL,32809,Orange,28.469212,-81.382653,,,,,,,,,,,,,,,,
"6017-Statler-Ave,-Orlando,-FL-32809","6017 Statler Ave, Orlando, FL 32809",6017 Statler Ave,,Orlando,FL,32809,Orange,28.470545,-81.378571,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-1,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 1, Orlando, FL 32809",229 W Lancaster Rd,Apt 1,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"118-W-Castle-St,-Orlando,-FL-32809","118 W Castle St, Orlando, FL 32809",118 W Castle St,,Orlando,FL,32809,Orange,28.466293,-81.378251,Single Family,3.0,1.0,1160.0,1956.0,23-23-29-2480-00-150,15001.0,ELMERS ADDITION V/61 LOT 15,ELMERS ADD,R-3,"{'cooling': True, 'coolingType': 'Package', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Convection', 'roofType': 'Roll Composition'}","{'2022': {'year': 2022, 'value': 104525, 'land': 60000, 'improvements': 44525}}","{'2022': {'year': 2022, 'total': 1862}}","{'names': ['CASTLE STREET LLC'], 'mailingAddress': {'id': '420-W-Lancaster-Rd,-Orlando,-FL-32809', 'addressLine1': '420 W Lancaster Rd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",False,
"6072-Statler-Ave,-Orlando,-FL-32809","6072 Statler Ave, Orlando, FL 32809",6072 Statler Ave,,Orlando,FL,32809,Orange,28.469631,-81.378804,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-202,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 202, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 202,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"5941-Nashua-Ave,-Orlando,-FL-32809","5941 Nashua Ave, Orlando, FL 32809",5941 Nashua Ave,,Orlando,FL,32809,Orange,28.471349,-81.379006,,,,,,,,,,,,,,,,
"6001-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","6001 Winegard Rd, Apt A, Orlando, FL 32809",6001 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.469931,-81.38249,,,,,,,,,,,,,,,,
"5937-Ozark-Ave,-Orlando,-FL-32809","5937 Ozark Ave, Orlando, FL 32809",5937 Ozark Ave,,Orlando,FL,32809,Orange,28.471291,-81.380155,,,,,,,,,,,,,,,,
"122-W-Wallace-St,-Orlando,-FL-32809","122 W Wallace St, Orlando, FL 32809",122 W Wallace St,,Orlando,FL,32809,Orange,28.470207,-81.377886,Single Family,3.0,1.0,888.0,1957.0,23-23-29-1225-00-181,8840.0,CASTLE VILLA V/70 THE E 65 FT OF LOT 18,CASTLE VILLA,R-1A,"{'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Convection', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 79148}}","{'2022': {'year': 2022, 'total': 768}}","{'names': ['LINDA G WATSON'], 'mailingAddress': {'id': '122-W-Wallace-St,-Orlando,-FL-32809', 'addressLine1': '122 W Wallace St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"426-W-Oak-Ridge-Rd,-Apt-105,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 105, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 105,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"6064-Statler-Ave,-Orlando,-FL-32809","6064 Statler Ave, Orlando, FL 32809",6064 Statler Ave,,Orlando,FL,32809,Orange,28.469826,-81.378985,,,,,,,,,,,,,,,,
"5926-Nashua-Ave,-Orlando,-FL-32809","5926 Nashua Ave, Orlando, FL 32809",5926 Nashua Ave,,Orlando,FL,32809,Orange,28.471633,-81.379658,,,,,,,,,,,,,,,,
"106-W-Wallace-St,-Orlando,-FL-32809","106 W Wallace St, Orlando, FL 32809",106 W Wallace St,,Orlando,FL,32809,Orange,28.470211,-81.377479,Single Family,3.0,1.0,1068.0,1957.0,23-23-29-1225-00-160,8840.0,CASTLE VILLA V/70 LOT 16,CASTLE VILLA,R-1A,"{'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Convection', 'roofType': 'Built-up (Layered Asphalt)', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 48099}}","{'2022': {'year': 2022, 'total': 648}}","{'names': ['NEAL LEE DELL'], 'mailingAddress': {'id': '106-W-Wallace-St,-Orlando,-FL-32809', 'addressLine1': '106 W Wallace St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"6051-Nashua-Ave,-Orlando,-FL-32809","6051 Nashua Ave, Orlando, FL 32809",6051 Nashua Ave,,Orlando,FL,32809,Orange,28.469929,-81.37953,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-106,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 106, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 106,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"129-W-Lancaster-Rd,-Orlando,-FL-32809","129 W Lancaster Rd, Orlando, FL 32809",129 W Lancaster Rd,,Orlando,FL,32809,Orange,28.465774,-81.378373,,,,,,,,,,,,,,,,
"6057-Statler-Ave,-Orlando,-FL-32809","6057 Statler Ave, Orlando, FL 32809",6057 Statler Ave,,Orlando,FL,32809,Orange,28.469833,-81.378353,,,,,,,,,,,,,,,,
"6040-Statler-Ave,-Orlando,-FL-32809","6040 Statler Ave, Orlando, FL 32809",6040 Statler Ave,,Orlando,FL,32809,Orange,28.470233,-81.378784,,,,,,,,,,,,,,,,
"125-W-Lancaster-Rd,-Orlando,-FL-32809","125 W Lancaster Rd, Orlando, FL 32809",125 W Lancaster Rd,,Orlando,FL,32809,Orange,28.46595,-81.378351,,,,,,,,,,,,,,,,
"6056-Statler-Ave,-Orlando,-FL-32809","6056 Statler Ave, Orlando, FL 32809",6056 Statler Ave,,Orlando,FL,32809,Orange,28.469928,-81.378786,,,,,,,,,,,,,,,,
"207-W-Pierce-Ave,-Orlando,-FL-32809","207 W Pierce Ave, Orlando, FL 32809",207 W Pierce Ave,,Orlando,FL,32809,Orange,28.468901,-81.378908,Single Family,3.0,1.0,1023.0,1958.0,23-23-29-2480-01-121,12298.0,ELMERS ADDITION V/61 THE E 48 FT LOT 112 & W 34 FT LOT 113,ELMERS ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 98670, 'land': 60000, 'improvements': 38670}}","{'2022': {'year': 2022, 'total': 1769}}","{'names': ['EDWIN SANCHEZ'], 'mailingAddress': {'id': '207-W-Pierce-Ave,-Orlando,-FL-32809', 'addressLine1': '207 W Pierce Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"229-W-Lancaster-Rd,-Apt-10,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 10, Orlando, FL 32809",229 W Lancaster Rd,Apt 10,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"6044-Nashua-Ave,-Orlando,-FL-32809","6044 Nashua Ave, Orlando, FL 32809",6044 Nashua Ave,,Orlando,FL,32809,Orange,28.470126,-81.379926,,,,,,,,,,,,,,,,
"6024-Statler-Ave,-Orlando,-FL-32809","6024 Statler Ave, Orlando, FL 32809",6024 Statler Ave,,Orlando,FL,32809,Orange,28.470541,-81.378792,,,,,,,,,,,,,,,,
"5924-Statler-Ave,-Orlando,-FL-32809","5924 Statler Ave, Orlando, FL 32809",5924 Statler Ave,,Orlando,FL,32809,Orange,28.471743,-81.378696,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-111,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 111, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 111,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"5937-Winegard-Rd,-Apt-D,-Orlando,-FL-32809","5937 Winegard Rd, Apt D, Orlando, FL 32809",5937 Winegard Rd,Apt D,Orlando,FL,32809,Orange,28.471287,-81.382557,,,,,,,,,,,,,,,,
"5925-Nashua-Ave,-Orlando,-FL-32809","5925 Nashua Ave, Orlando, FL 32809",5925 Nashua Ave,,Orlando,FL,32809,Orange,28.471644,-81.37901,,,,,,,,,,,,,,,,
"305-Pacemaker-St,-Orlando,-FL-32809","305 Pacemaker St, Orlando, FL 32809",305 Pacemaker St,,Orlando,FL,32809,Orange,28.471062,-81.378625,,,,,,,,,,,,,,,,
"6045-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","6045 Winegard Rd, Apt A, Orlando, FL 32809",6045 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.469546,-81.382567,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-201,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 201, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 201,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"5910-Nashua-Ave,-Orlando,-FL-32809","5910 Nashua Ave, Orlando, FL 32809",5910 Nashua Ave,,Orlando,FL,32809,Orange,28.471972,-81.379606,,,,,,,,,,,,,,,,
"5921-Nomad-Ave,-Orlando,-FL-32809","5921 Nomad Ave, Orlando, FL 32809",5921 Nomad Ave,,Orlando,FL,32809,Orange,28.472039,-81.377284,,,,,,,,,,,,,,,,
"6039-Nashua-Ave,-Orlando,-FL-32809","6039 Nashua Ave, Orlando, FL 32809",6039 Nashua Ave,,Orlando,FL,32809,Orange,28.470226,-81.379307,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-101,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 101, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 101,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"6037-Statler-Ave,-Orlando,-FL-32809","6037 Statler Ave, Orlando, FL 32809",6037 Statler Ave,,Orlando,FL,32809,Orange,28.470226,-81.37837,,,,,,,,,,,,,,,,
"5993-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","5993 Winegard Rd, Apt A, Orlando, FL 32809",5993 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.470255,-81.382709,,,,,,,,,,,,,,,,
"422-W-Oak-Ridge-Rd,-Apt-204,-Orlando,-FL-32809","422 W Oak Ridge Rd, Apt 204, Orlando, FL 32809",422 W Oak Ridge Rd,Apt 204,Orlando,FL,32809,Orange,28.472754,-81.377976,,,,,,,,,,,,,,,,
"5967-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","5967 Winegard Rd, Apt A, Orlando, FL 32809",5967 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.470594,-81.382711,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-203,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 203, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 203,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"6079-Nashua-Ave,-Orlando,-FL-32809","6079 Nashua Ave, Orlando, FL 32809",6079 Nashua Ave,,Orlando,FL,32809,Orange,28.469524,-81.37951,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-11,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 11, Orlando, FL 32809",229 W Lancaster Rd,Apt 11,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-202,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 202, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 202,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-109,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 109, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 109,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"6067-Winegard-Rd,-Orlando,-FL-32809","6067 Winegard Rd, Orlando, FL 32809",6067 Winegard Rd,,Orlando,FL,32809,Orange,28.469211,-81.382869,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-4,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 4, Orlando, FL 32809",229 W Lancaster Rd,Apt 4,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-28,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 28, Orlando, FL 32809",229 W Lancaster Rd,Apt 28,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"25-W-Wallace-St,-Orlando,-FL-32809","25 W Wallace St, Orlando, FL 32809",25 W Wallace St,,Orlando,FL,32809,Orange,28.470767,-81.377081,Single Family,2.0,1.0,888.0,1957.0,23-23-29-1225-00-050,8890.0,CASTLE VILLA V/70 LOT 5,CASTLE VILLA,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Built-up (Layered Asphalt)', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 93359, 'land': 55000, 'improvements': 38359}}","{'2022': {'year': 2022, 'total': 1738}}","{'names': ['LEE DELL NEAL'], 'mailingAddress': {'id': '106-W-Wallace-St,-Orlando,-FL-32809', 'addressLine1': '106 W Wallace St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",False,
"6322-Calypso-Dr,-Orlando,-FL-32809","6322 Calypso Dr, Orlando, FL 32809",6322 Calypso Dr,,Orlando,FL,32809,Orange,28.465839,-81.377384,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-209,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 209, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 209,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"6041-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","6041 Winegard Rd, Apt A, Orlando, FL 32809",6041 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.469548,-81.382828,,,,,,,,,,,,,,,,
"6051-Winegard-Rd,-Orlando,-FL-32809","6051 Winegard Rd, Orlando, FL 32809",6051 Winegard Rd,,Orlando,FL,32809,Orange,28.46921,-81.382437,,,,,,,,,,,,,,,,
"6069-Statler-Ave,-Orlando,-FL-32809","6069 Statler Ave, Orlando, FL 32809",6069 Statler Ave,,Orlando,FL,32809,Orange,28.469649,-81.378359,,,,,,,,,,,,,,,,
"319-Trojan-St,-Orlando,-FL-32809","319 Trojan St, Orlando, FL 32809",319 Trojan St,,Orlando,FL,32809,Orange,28.469257,-81.379082,,,,,,,,,,,,,,,,
"428-W-Oak-Ridge-Rd,-Apt-204,-Orlando,-FL-32809","428 W Oak Ridge Rd, Apt 204, Orlando, FL 32809",428 W Oak Ridge Rd,Apt 204,Orlando,FL,32809,Orange,28.472763,-81.378945,,,,,,,,,,,,,,,,
"6009-Statler-Ave,-Orlando,-FL-32809","6009 Statler Ave, Orlando, FL 32809",6009 Statler Ave,,Orlando,FL,32809,Orange,28.470757,-81.378357,,,,,,,,,,,,,,,,
"428-W-Oak-Ridge-Rd,-Apt-205,-Orlando,-FL-32809","428 W Oak Ridge Rd, Apt 205, Orlando, FL 32809",428 W Oak Ridge Rd,Apt 205,Orlando,FL,32809,Orange,28.472763,-81.378945,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-204,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 204, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 204,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"6036-Nashua-Ave,-Orlando,-FL-32809","6036 Nashua Ave, Orlando, FL 32809",6036 Nashua Ave,,Orlando,FL,32809,Orange,28.470211,-81.379724,,,,,,,,,,,,,,,,
"5950-Nomad-Ave,-Orlando,-FL-32809","5950 Nomad Ave, Orlando, FL 32809",5950 Nomad Ave,,Orlando,FL,32809,Orange,28.471364,-81.377494,,,,,,,,,,,,,,,,
"6013-Statler-Ave,-Orlando,-FL-32809","6013 Statler Ave, Orlando, FL 32809",6013 Statler Ave,,Orlando,FL,32809,Orange,28.470756,-81.3786,,,,,,,,,,,,,,,,
"6063-Winegard-Rd,-Orlando,-FL-32809","6063 Winegard Rd, Orlando, FL 32809",6063 Winegard Rd,,Orlando,FL,32809,Orange,28.469209,-81.38275,,,,,,,,,,,,,,,,
