id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,yearBuilt,bedrooms,bathrooms,squareFootage,assessorID,features,lotSize,legalDescription,subdivision,zoning,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa,lastSalePrice
"4150-Eastgate-Dr,-Apt-6105,-Orlando,-FL-32839","4150 Eastgate Dr, Apt 6105, Orlando, FL 32839",4150 Eastgate Dr,Apt 6105,Orlando,FL,32839,Orange,28.482162,-81.429718,Apartment,,2.0,2.0,1153.0,,,,,,,,,,,,
"5451-Millenia-Lakes-Blvd,-Apt-331,-Orlando,-FL-32839","5451 Millenia Lakes Blvd, Apt 331, Orlando, FL 32839",5451 Millenia Lakes Blvd,Apt 331,Orlando,FL,32839,Orange,28.482204,-81.433868,Apartment,,2.0,2.0,1091.0,,,,,,,,,,,,
"4150-Eastgate-Dr,-Apt-1101,-Orlando,-FL-32839","4150 Eastgate Dr, Apt 1101, Orlando, FL 32839",4150 Eastgate Dr,Apt 1101,Orlando,FL,32839,Orange,28.482162,-81.429718,Apartment,,2.0,2.0,1089.0,,,,,,,,,,,,
"4937-Waterway-Ct,---436,-Orlando,-FL-32839","4937 Waterway Ct, # 436, Orlando, FL 32839",4937 Waterway Ct,# 436,Orlando,FL,32839,Orange,28.488251,-81.401329,Apartment,,1.0,1.0,750.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-3220,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 3220, Orlando, FL 32839",4206 Eastgate Dr,Apt 3220,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,1.0,1.0,714.0,,,,,,,,,,,,
"4150-Eastgate-Dr,-Apt-2107,-Orlando,-FL-32839","4150 Eastgate Dr, Apt 2107, Orlando, FL 32839",4150 Eastgate Dr,Apt 2107,Orlando,FL,32839,Orange,28.482162,-81.429718,Apartment,,1.0,1.0,747.0,,,,,,,,,,,,
"1980-Lake-Fountain-Dr,---04-412,-Orlando,-FL-32839","1980 Lake Fountain Dr, # 04-412, Orlando, FL 32839",1980 Lake Fountain Dr,# 04-412,Orlando,FL,32839,Orange,28.488192,-81.404671,Apartment,,2.0,1.0,915.0,,,,,,,,,,,,
"5451-Millenia-Lakes-Blvd,-Apt-240,-Orlando,-FL-32839","5451 Millenia Lakes Blvd, Apt 240, Orlando, FL 32839",5451 Millenia Lakes Blvd,Apt 240,Orlando,FL,32839,Orange,28.482204,-81.433868,Apartment,,1.0,1.0,661.0,,,,,,,,,,,,
"5451-Millenia-Lakes-Blvd,-Apt-477,-Orlando,-FL-32839","5451 Millenia Lakes Blvd, Apt 477, Orlando, FL 32839",5451 Millenia Lakes Blvd,Apt 477,Orlando,FL,32839,Orange,28.482204,-81.433868,Apartment,,2.0,2.0,1091.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-3328,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 3328, Orlando, FL 32839",4206 Eastgate Dr,Apt 3328,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,2.0,2.0,1119.0,,,,,,,,,,,,
"2526-Skan-Ct,---E,-Orlando,-FL-32839","2526 Skan Ct, # E, Orlando, FL 32839",2526 Skan Ct,# E,Orlando,FL,32839,Orange,28.500137,-81.409912,Condo,1972.0,3.0,2.0,1308.0,,,7679.0,,,,,,,,,
"4902-Millenia-Blvd,---30-302,-Orlando,-FL-32839","4902 Millenia Blvd, # 30-302, Orlando, FL 32839",4902 Millenia Blvd,# 30-302,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,3.0,2.0,1489.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---10B210,-Orlando,-FL-32839","4902 Millenia Blvd, # 10B210, Orlando, FL 32839",4902 Millenia Blvd,# 10B210,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,1.0,1.0,855.0,,,,,,,,,,,,
"5009-Park-Central-Dr,---1011,-Orlando,-FL-32839","5009 Park Central Dr, # 1011, Orlando, FL 32839",5009 Park Central Dr,# 1011,Orlando,FL,32839,Orange,28.491955,-81.413078,Apartment,,3.0,3.0,1267.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---30-206,-Orlando,-FL-32839","4902 Millenia Blvd, # 30-206, Orlando, FL 32839",4902 Millenia Blvd,# 30-206,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,2.0,2.0,1264.0,,,,,,,,,,,,
"2691-Charleston-Town-Pl,---003-205,-Orlando,-FL-32839","2691 Charleston Town Pl, # 003-205, Orlando, FL 32839",2691 Charleston Town Pl,# 003-205,Orlando,FL,32839,Orange,28.490498,-81.411186,Apartment,,2.0,2.0,1103.0,,,,,,,,,,,,
"4673-Gardens-Park-Blvd,---2103,-Orlando,-FL-32839","4673 Gardens Park Blvd, # 2103, Orlando, FL 32839",4673 Gardens Park Blvd,# 2103,Orlando,FL,32839,Orange,28.497108,-81.424194,Apartment,,2.0,2.0,1123.0,,,,,,,,,,,,
"5009-Park-Central-Dr,---3A34,-Orlando,-FL-32839","5009 Park Central Dr, # 3A34, Orlando, FL 32839",5009 Park Central Dr,# 3A34,Orlando,FL,32839,Orange,28.491955,-81.413078,Apartment,,1.0,1.0,892.0,,,,,,,,,,,,
"5009-Park-Central-Dr,---715,-Orlando,-FL-32839","5009 Park Central Dr, # 715, Orlando, FL 32839",5009 Park Central Dr,# 715,Orlando,FL,32839,Orange,28.491955,-81.413078,Apartment,,2.0,2.0,1013.0,,,,,,,,,,,,
"1811-Blossom-Ter,-Unit-1811,-Orlando,-FL-32839","1811 Blossom Ter, Unit 1811, Orlando, FL 32839",1811 Blossom Ter,Unit 1811,Orlando,FL,32839,Orange,28.47915,-81.402643,Apartment,,2.0,1.0,850.0,,,,,,,,,,,,
"2691-Charleston-Town-Pl,---003-109,-Orlando,-FL-32839","2691 Charleston Town Pl, # 003-109, Orlando, FL 32839",2691 Charleston Town Pl,# 003-109,Orlando,FL,32839,Orange,28.490498,-81.411186,Apartment,,2.0,2.0,1103.0,,,,,,,,,,,,
"2471-Lakeway-Branch-Dr,---200,-Orlando,-FL-32839","2471 Lakeway Branch Dr, # 200, Orlando, FL 32839",2471 Lakeway Branch Dr,# 200,Orlando,FL,32839,Orange,28.499863,-81.410286,Apartment,,2.0,2.0,1231.0,,,,,,,,,,,,
"3411-Hopi-Dr,-Orlando,-FL-32839","3411 Hopi Dr, Orlando, FL 32839",3411 Hopi Dr,,Orlando,FL,32839,Orange,28.507166,-81.411999,Manufactured,1999.0,2.0,2.0,1200.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-1334,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 1334, Orlando, FL 32839",4206 Eastgate Dr,Apt 1334,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,2.0,2.0,1175.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-3232,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 3232, Orlando, FL 32839",4206 Eastgate Dr,Apt 3232,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,1.0,1.0,714.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-3525,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 3525, Orlando, FL 32839",4206 Eastgate Dr,Apt 3525,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,2.0,2.0,1119.0,,,,,,,,,,,,
"5215-Millenia-Blvd,---49-211,-Orlando,-FL-32839","5215 Millenia Blvd, # 49-211, Orlando, FL 32839",5215 Millenia Blvd,# 49-211,Orlando,FL,32839,Orange,28.475872,-81.443642,Apartment,,2.0,2.0,1234.0,,,,,,,,,,,,
"1968-Lake-Heritage-Cir,---1033,-Orlando,-FL-32839","1968 Lake Heritage Cir, # 1033, Orlando, FL 32839",1968 Lake Heritage Cir,# 1033,Orlando,FL,32839,Orange,28.481997,-81.402969,Apartment,,1.0,1.0,600.0,,,,,,,,,,,,
"1968-Lake-Heritage-Cir,---513,-Orlando,-FL-32839","1968 Lake Heritage Cir, # 513, Orlando, FL 32839",1968 Lake Heritage Cir,# 513,Orlando,FL,32839,Orange,28.481997,-81.402969,Apartment,,1.0,1.0,600.0,,,,,,,,,,,,
"3784-S-Rio-Grande-Ave,-Unit-R84,-Orlando,-FL-32839","3784 S Rio Grande Ave, Unit R84, Orlando, FL 32839",3784 S Rio Grande Ave,Unit R84,Orlando,FL,32839,Orange,28.504513,-81.401802,Apartment,,2.0,1.0,,,,,,,,,,,,,
"4035-Norwich-Dr,-Orlando,-FL-32839","4035 Norwich Dr, Orlando, FL 32839",4035 Norwich Dr,,Orlando,FL,32839,Orange,28.501552,-81.404314,Townhouse,1975.0,2.0,1.5,1164.0,,,,,,,,,,,,
"1968-Lake-Heritage-Cir,---417,-Orlando,-FL-32839","1968 Lake Heritage Cir, # 417, Orlando, FL 32839",1968 Lake Heritage Cir,# 417,Orlando,FL,32839,Orange,28.481997,-81.402969,Apartment,,2.0,2.0,1000.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-3108,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 3108, Orlando, FL 32839",4206 Eastgate Dr,Apt 3108,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,1.0,1.0,835.0,,,,,,,,,,,,
"5451-Millenia-Lakes-Blvd,-Apt-468,-Orlando,-FL-32839","5451 Millenia Lakes Blvd, Apt 468, Orlando, FL 32839",5451 Millenia Lakes Blvd,Apt 468,Orlando,FL,32839,Orange,28.482204,-81.433868,Apartment,,1.0,1.0,661.0,,,,,,,,,,,,
"5000-Millenia-Palms-Dr,---6207,-Orlando,-FL-32839","5000 Millenia Palms Dr, # 6207, Orlando, FL 32839",5000 Millenia Palms Dr,# 6207,Orlando,FL,32839,Orange,28.47913,-81.443886,Apartment,,2.0,2.0,1085.0,,,,,,,,,,,,
"5000-Millenia-Palms-Dr,---5114,-Orlando,-FL-32839","5000 Millenia Palms Dr, # 5114, Orlando, FL 32839",5000 Millenia Palms Dr,# 5114,Orlando,FL,32839,Orange,28.47913,-81.443886,Apartment,,2.0,2.0,1085.0,,,,,,,,,,,,
"5000-Millenia-Palms-Dr,---3204,-Orlando,-FL-32839","5000 Millenia Palms Dr, # 3204, Orlando, FL 32839",5000 Millenia Palms Dr,# 3204,Orlando,FL,32839,Orange,28.47913,-81.443886,Apartment,,1.0,1.0,709.0,,,,,,,,,,,,
"3782-S-Rio-Grande-Ave,-Orlando,-FL-32839","3782 S Rio Grande Ave, Orlando, FL 32839",3782 S Rio Grande Ave,,Orlando,FL,32839,Orange,28.504563,-81.401803,Condo,1971.0,2.0,1.0,545.0,,,182516.0,,,,,,,,,
"3756-S-Rio-Grande-Ave,-Orlando,-FL-32839","3756 S Rio Grande Ave, Orlando, FL 32839",3756 S Rio Grande Ave,,Orlando,FL,32839,Orange,28.504717,-81.401465,Condo,1971.0,2.0,1.0,545.0,,,182516.0,,,,,,,,,
"3776-S-Rio-Grande-Ave,-Orlando,-FL-32839","3776 S Rio Grande Ave, Orlando, FL 32839",3776 S Rio Grande Ave,,Orlando,FL,32839,Orange,28.504809,-81.401814,Condo,1971.0,2.0,1.0,545.0,,,182516.0,,,,,,,,,
"4902-Millenia-Blvd,---10B301,-Orlando,-FL-32839","4902 Millenia Blvd, # 10B301, Orlando, FL 32839",4902 Millenia Blvd,# 10B301,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,3.0,2.0,1333.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---18B108,-Orlando,-FL-32839","4902 Millenia Blvd, # 18B108, Orlando, FL 32839",4902 Millenia Blvd,# 18B108,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,1.0,1.0,855.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---21B113,-Orlando,-FL-32839","4902 Millenia Blvd, # 21B113, Orlando, FL 32839",4902 Millenia Blvd,# 21B113,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,2.0,2.0,1264.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---31-207,-Orlando,-FL-32839","4902 Millenia Blvd, # 31-207, Orlando, FL 32839",4902 Millenia Blvd,# 31-207,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,3.0,2.0,1556.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---13-102,-Orlando,-FL-32839","4902 Millenia Blvd, # 13-102, Orlando, FL 32839",4902 Millenia Blvd,# 13-102,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,3.0,2.0,1489.0,,,,,,,,,,,,
"4673-Gardens-Park-Blvd,---4104,-Orlando,-FL-32839","4673 Gardens Park Blvd, # 4104, Orlando, FL 32839",4673 Gardens Park Blvd,# 4104,Orlando,FL,32839,Orange,28.497108,-81.424194,Apartment,,2.0,2.0,1123.0,,,,,,,,,,,,
"2691-Charleston-Town-Pl,---005-307,-Orlando,-FL-32839","2691 Charleston Town Pl, # 005-307, Orlando, FL 32839",2691 Charleston Town Pl,# 005-307,Orlando,FL,32839,Orange,28.490498,-81.411186,Apartment,,3.0,2.0,1341.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---26-107,-Orlando,-FL-32839","4902 Millenia Blvd, # 26-107, Orlando, FL 32839",4902 Millenia Blvd,# 26-107,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,3.0,2.0,1489.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---10A201,-Orlando,-FL-32839","4902 Millenia Blvd, # 10A201, Orlando, FL 32839",4902 Millenia Blvd,# 10A201,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,3.0,2.0,1400.0,,,,,,,,,,,,
"5009-Park-Central-Dr,---213,-Orlando,-FL-32839","5009 Park Central Dr, # 213, Orlando, FL 32839",5009 Park Central Dr,# 213,Orlando,FL,32839,Orange,28.491955,-81.413078,Apartment,,1.0,1.0,829.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---08-102,-Orlando,-FL-32839","4902 Millenia Blvd, # 08-102, Orlando, FL 32839",4902 Millenia Blvd,# 08-102,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,2.0,2.0,1264.0,,,,,,,,,,,,
"5009-Park-Central-Dr,---818,-Orlando,-FL-32839","5009 Park Central Dr, # 818, Orlando, FL 32839",5009 Park Central Dr,# 818,Orlando,FL,32839,Orange,28.491955,-81.413078,Apartment,,2.0,2.0,1013.0,,,,,,,,,,,,
"2691-Charleston-Town-Pl,---002-105,-Orlando,-FL-32839","2691 Charleston Town Pl, # 002-105, Orlando, FL 32839",2691 Charleston Town Pl,# 002-105,Orlando,FL,32839,Orange,28.490498,-81.411186,Apartment,,2.0,2.0,1194.0,,,,,,,,,,,,
"5009-Park-Central-Dr,---1112,-Orlando,-FL-32839","5009 Park Central Dr, # 1112, Orlando, FL 32839",5009 Park Central Dr,# 1112,Orlando,FL,32839,Orange,28.491955,-81.413078,Apartment,,1.0,1.0,732.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---01-201,-Orlando,-FL-32839","4902 Millenia Blvd, # 01-201, Orlando, FL 32839",4902 Millenia Blvd,# 01-201,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,2.0,2.0,1372.0,,,,,,,,,,,,
"5009-Park-Central-Dr,---1737,-Orlando,-FL-32839","5009 Park Central Dr, # 1737, Orlando, FL 32839",5009 Park Central Dr,# 1737,Orlando,FL,32839,Orange,28.491955,-81.413078,Apartment,,1.0,1.0,781.0,,,,,,,,,,,,
"4673-Gardens-Park-Blvd,---5304,-Orlando,-FL-32839","4673 Gardens Park Blvd, # 5304, Orlando, FL 32839",4673 Gardens Park Blvd,# 5304,Orlando,FL,32839,Orange,28.497108,-81.424194,Apartment,,1.0,1.0,805.0,,,,,,,,,,,,
"4673-Gardens-Park-Blvd,---5121,-Orlando,-FL-32839","4673 Gardens Park Blvd, # 5121, Orlando, FL 32839",4673 Gardens Park Blvd,# 5121,Orlando,FL,32839,Orange,28.497108,-81.424194,Apartment,,1.0,1.0,592.0,,,,,,,,,,,,
"4673-Gardens-Park-Blvd,---6305,-Orlando,-FL-32839","4673 Gardens Park Blvd, # 6305, Orlando, FL 32839",4673 Gardens Park Blvd,# 6305,Orlando,FL,32839,Orange,28.497108,-81.424194,Apartment,,1.0,1.0,805.0,,,,,,,,,,,,
"4902-Millenia-Blvd,---26-205,-Orlando,-FL-32839","4902 Millenia Blvd, # 26-205, Orlando, FL 32839",4902 Millenia Blvd,# 26-205,Orlando,FL,32839,Orange,28.479713,-81.441032,Apartment,,2.0,2.0,1264.0,,,,,,,,,,,,
"2691-Charleston-Town-Pl,---003-212,-Orlando,-FL-32839","2691 Charleston Town Pl, # 003-212, Orlando, FL 32839",2691 Charleston Town Pl,# 003-212,Orlando,FL,32839,Orange,28.490498,-81.411186,Apartment,,3.0,2.0,1446.0,,,,,,,,,,,,
"5215-Millenia-Blvd,---49-106,-Orlando,-FL-32839","5215 Millenia Blvd, # 49-106, Orlando, FL 32839",5215 Millenia Blvd,# 49-106,Orlando,FL,32839,Orange,28.475872,-81.443642,Apartment,,1.0,1.0,796.0,,,,,,,,,,,,
"5215-Millenia-Blvd,---65-101,-Orlando,-FL-32839","5215 Millenia Blvd, # 65-101, Orlando, FL 32839",5215 Millenia Blvd,# 65-101,Orlando,FL,32839,Orange,28.475872,-81.443642,Apartment,,2.0,2.0,1234.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-1233,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 1233, Orlando, FL 32839",4206 Eastgate Dr,Apt 1233,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,1.0,1.0,787.0,,,,,,,,,,,,
"5215-Millenia-Blvd,---41-305,-Orlando,-FL-32839","5215 Millenia Blvd, # 41-305, Orlando, FL 32839",5215 Millenia Blvd,# 41-305,Orlando,FL,32839,Orange,28.475872,-81.443642,Apartment,,1.0,1.0,796.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-1102,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 1102, Orlando, FL 32839",4206 Eastgate Dr,Apt 1102,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,1.0,1.0,714.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-1308,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 1308, Orlando, FL 32839",4206 Eastgate Dr,Apt 1308,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,1.0,1.0,714.0,,,,,,,,,,,,
"5215-Millenia-Blvd,---41-204,-Orlando,-FL-32839","5215 Millenia Blvd, # 41-204, Orlando, FL 32839",5215 Millenia Blvd,# 41-204,Orlando,FL,32839,Orange,28.475872,-81.443642,Apartment,,2.0,2.0,1234.0,,,,,,,,,,,,
"5215-Millenia-Blvd,---37-102,-Orlando,-FL-32839","5215 Millenia Blvd, # 37-102, Orlando, FL 32839",5215 Millenia Blvd,# 37-102,Orlando,FL,32839,Orange,28.475872,-81.443642,Apartment,,3.0,2.0,1582.0,,,,,,,,,,,,
"1968-Lake-Heritage-Cir,---13105,-Orlando,-FL-32839","1968 Lake Heritage Cir, # 13105, Orlando, FL 32839",1968 Lake Heritage Cir,# 13105,Orlando,FL,32839,Orange,28.481997,-81.402969,Apartment,,1.0,1.0,800.0,,,,,,,,,,,,
"4206-Eastgate-Dr,-Apt-3112,-Orlando,-FL-32839","4206 Eastgate Dr, Apt 3112, Orlando, FL 32839",4206 Eastgate Dr,Apt 3112,Orlando,FL,32839,Orange,28.481651,-81.431343,Apartment,,2.0,2.0,936.0,,,,,,,,,,,,
"5451-Millenia-Lakes-Blvd,-Apt-436,-Orlando,-FL-32839","5451 Millenia Lakes Blvd, Apt 436, Orlando, FL 32839",5451 Millenia Lakes Blvd,Apt 436,Orlando,FL,32839,Orange,28.482204,-81.433868,Apartment,,2.0,2.0,1091.0,,,,,,,,,,,,
"4150-Eastgate-Dr,-Apt-4205,-Orlando,-FL-32839","4150 Eastgate Dr, Apt 4205, Orlando, FL 32839",4150 Eastgate Dr,Apt 4205,Orlando,FL,32839,Orange,28.482162,-81.429718,Apartment,,2.0,2.0,1006.0,,,,,,,,,,,,
"2104-Mo-Ho-Dr,-Orlando,-FL-32839","2104 Mo Ho Dr, Orlando, FL 32839",2104 Mo Ho Dr,,Orlando,FL,32839,Orange,28.508303,-81.411696,Manufactured,1997.0,2.0,2.0,816.0,,,,,,,,,,,,
"5451-Millenia-Lakes-Blvd,-Apt-157,-Orlando,-FL-32839","5451 Millenia Lakes Blvd, Apt 157, Orlando, FL 32839",5451 Millenia Lakes Blvd,Apt 157,Orlando,FL,32839,Orange,28.482204,-81.433868,Apartment,,2.0,2.0,1091.0,,,,,,,,,,,,
"1980-Lake-Fountain-Dr,---07-723,-Orlando,-FL-32839","1980 Lake Fountain Dr, # 07-723, Orlando, FL 32839",1980 Lake Fountain Dr,# 07-723,Orlando,FL,32839,Orange,28.488192,-81.404671,Apartment,,1.0,1.0,800.0,,,,,,,,,,,,
"1968-Lake-Heritage-Cir,---16204,-Orlando,-FL-32839","1968 Lake Heritage Cir, # 16204, Orlando, FL 32839",1968 Lake Heritage Cir,# 16204,Orlando,FL,32839,Orange,28.481997,-81.402969,Apartment,,3.0,2.0,1350.0,,,,,,,,,,,,
"5215-Millenia-Blvd,---41-209,-Orlando,-FL-32839","5215 Millenia Blvd, # 41-209, Orlando, FL 32839",5215 Millenia Blvd,# 41-209,Orlando,FL,32839,Orange,28.475872,-81.443642,Apartment,,2.0,2.0,1234.0,,,,,,,,,,,,
"4150-Eastgate-Dr,-Apt-8101,-Orlando,-FL-32839","4150 Eastgate Dr, Apt 8101, Orlando, FL 32839",4150 Eastgate Dr,Apt 8101,Orlando,FL,32839,Orange,28.482162,-81.429718,Apartment,,2.0,2.0,1065.0,,,,,,,,,,,,
"5451-Millenia-Lakes-Blvd,-Apt-411,-Orlando,-FL-32839","5451 Millenia Lakes Blvd, Apt 411, Orlando, FL 32839",5451 Millenia Lakes Blvd,Apt 411,Orlando,FL,32839,Orange,28.482204,-81.433868,Apartment,,1.0,1.0,683.0,,,,,,,,,,,,
"4715-S-Rio-Grande-Ave,-Unit-11,-Orlando,-FL-32839","4715 S Rio Grande Ave, Unit 11, Orlando, FL 32839",4715 S Rio Grande Ave,Unit 11,Orlando,FL,32839,Orange,28.491959,-81.400566,Apartment,,1.0,1.0,550.0,,,,,,,,,,,,
"1044-Redman-St,-Apt-B,-Orlando,-FL-32839","1044 Redman St, Apt B, Orlando, FL 32839",1044 Redman St,Apt B,Orlando,FL,32839,Orange,28.487787,-81.38936,,,,,,,,,,,,,,,,,
"1146-Redman-St,-Apt-D,-Orlando,-FL-32839","1146 Redman St, Apt D, Orlando, FL 32839",1146 Redman St,Apt D,Orlando,FL,32839,Orange,28.488003,-81.391717,,,,,,,,,,,,,,,,,
"1194-Redman-St,-Apt-A,-Orlando,-FL-32839","1194 Redman St, Apt A, Orlando, FL 32839",1194 Redman St,Apt A,Orlando,FL,32839,Orange,28.488025,-81.393412,,,,,,,,,,,,,,,,,
"1088-Redman-St,-Apt-C,-Orlando,-FL-32839","1088 Redman St, Apt C, Orlando, FL 32839",1088 Redman St,Apt C,Orlando,FL,32839,Orange,28.487216,-81.391384,,,,,,,,,,,,,,,,,
"1042-Redman-St,-Apt-B,-Orlando,-FL-32839","1042 Redman St, Apt B, Orlando, FL 32839",1042 Redman St,Apt B,Orlando,FL,32839,Orange,28.487462,-81.389334,,,,,,,,,,,,,,,,,
"1088-Redman-St,-Apt-D,-Orlando,-FL-32839","1088 Redman St, Apt D, Orlando, FL 32839",1088 Redman St,Apt D,Orlando,FL,32839,Orange,28.487216,-81.391384,,,,,,,,,,,,,,,,,
"1034-Redman-St,-Apt-D,-Orlando,-FL-32839","1034 Redman St, Apt D, Orlando, FL 32839",1034 Redman St,Apt D,Orlando,FL,32839,Orange,28.487945,-81.389361,,,,,,,,,,,,,,,,,
"5075-S-Orange-Blossom-Trl,-Orlando,-FL-32839","5075 S Orange Blossom Trl, Orlando, FL 32839",5075 S Orange Blossom Trl,,Orlando,FL,32839,Orange,28.487451,-81.395828,,,,,,,,,,,,,,,,,
"1128-Redman-St,-Apt-D,-Orlando,-FL-32839","1128 Redman St, Apt D, Orlando, FL 32839",1128 Redman St,Apt D,Orlando,FL,32839,Orange,28.487977,-81.390894,,,,,,,,,,,,,,,,,
"1052-Redman-St,-Apt-D,-Orlando,-FL-32839","1052 Redman St, Apt D, Orlando, FL 32839",1052 Redman St,Apt D,Orlando,FL,32839,Orange,28.487576,-81.389779,,,,,,,,,,,,,,,,,
"1074-Redman-St,-Apt-B,-Orlando,-FL-32839","1074 Redman St, Apt B, Orlando, FL 32839",1074 Redman St,Apt B,Orlando,FL,32839,Orange,28.48749,-81.390707,,,,,,,,,,,,,,,,,
"1150-Redman-St,-Apt-D,-Orlando,-FL-32839","1150 Redman St, Apt D, Orlando, FL 32839",1150 Redman St,Apt D,Orlando,FL,32839,Orange,28.487903,-81.392334,,,,,,,,,,,,,,,,,
"1108-Redman-St,-Apt-D,-Orlando,-FL-32839","1108 Redman St, Apt D, Orlando, FL 32839",1108 Redman St,Apt D,Orlando,FL,32839,Orange,28.487373,-81.392262,,,,,,,,,,,,,,,,,
"1036-Redman-St,-Apt-A,-Orlando,-FL-32839","1036 Redman St, Apt A, Orlando, FL 32839",1036 Redman St,Apt A,Orlando,FL,32839,Orange,28.487976,-81.389677,,,,,,,,,,,,,,,,,
"1082-Redman-St,-Apt-D,-Orlando,-FL-32839","1082 Redman St, Apt D, Orlando, FL 32839",1082 Redman St,Apt D,Orlando,FL,32839,Orange,28.487224,-81.390918,,,,,,,,,,,,,,,,,
"1082-Redman-St,-Apt-B,-Orlando,-FL-32839","1082 Redman St, Apt B, Orlando, FL 32839",1082 Redman St,Apt B,Orlando,FL,32839,Orange,28.487224,-81.390918,,,,,,,,,,,,,,,,,
"1072-Redman-St,-Apt-A,-Orlando,-FL-32839","1072 Redman St, Apt A, Orlando, FL 32839",1072 Redman St,Apt A,Orlando,FL,32839,Orange,28.487488,-81.390612,,,,,,,,,,,,,,,,,
"1088-Redman-St,-Apt-A,-Orlando,-FL-32839","1088 Redman St, Apt A, Orlando, FL 32839",1088 Redman St,Apt A,Orlando,FL,32839,Orange,28.487216,-81.391384,,,,,,,,,,,,,,,,,
"1118-Redman-St,-Apt-D,-Orlando,-FL-32839","1118 Redman St, Apt D, Orlando, FL 32839",1118 Redman St,Apt D,Orlando,FL,32839,Orange,28.487872,-81.390683,,,,,,,,,,,,,,,,,
"1076-Redman-St,-Apt-D,-Orlando,-FL-32839","1076 Redman St, Apt D, Orlando, FL 32839",1076 Redman St,Apt D,Orlando,FL,32839,Orange,28.487345,-81.390715,,,,,,,,,,,,,,,,,
"1032-Redman-St,-Apt-D,-Orlando,-FL-32839","1032 Redman St, Apt D, Orlando, FL 32839",1032 Redman St,Apt D,Orlando,FL,32839,Orange,28.48807,-81.38935,,,,,,,,,,,,,,,,,
"1034-Redman-St,-Apt-C,-Orlando,-FL-32839","1034 Redman St, Apt C, Orlando, FL 32839",1034 Redman St,Apt C,Orlando,FL,32839,Orange,28.487945,-81.389361,,,,,,,,,,,,,,,,,
"1160-Redman-St,-Apt-D,-Orlando,-FL-32839","1160 Redman St, Apt D, Orlando, FL 32839",1160 Redman St,Apt D,Orlando,FL,32839,Orange,28.488061,-81.392747,,,,,,,,,,,,,,,,,
"1116-Redman-St,-Apt-C,-Orlando,-FL-32839","1116 Redman St, Apt C, Orlando, FL 32839",1116 Redman St,Apt C,Orlando,FL,32839,Orange,28.487817,-81.39023,,,,,,,,,,,,,,,,,
