id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,yearBuilt,bedrooms,bathrooms,squareFootage,lotSize,assessorID,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"5926-Swoffield-Dr,-Orlando,-FL-32812","5926 Swoffield Dr, Orlando, FL 32812",5926 Swoffield Dr,,Orlando,FL,32812,Orange,28.48089,-81.312689,Single Family,1962.0,3.0,1.0,1336.0,6499.0,16-23-30-1637-07-300,CONWAY ACRES FIRST ADDITION Y/87 LOT 30 BLK G,CONWAY ACRES 1ST ADD,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Built-up (Layered Asphalt)', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 220659, 'land': 100000, 'improvements': 120659}, '2023': {'year': 2023, 'value': 243189, 'land': 100000, 'improvements': 143189}, '2024': {'year': 2024, 'value': 289297, 'land': 120000, 'improvements': 169297}}","{'2022': {'year': 2022, 'total': 2867}, '2023': {'year': 2023, 'total': 3146}, '2024': {'year': 2024, 'total': 3689}}","{'names': ['DEVILLE ACQUISITIONS LLC'], 'type': 'Organization', 'mailingAddress': {'id': '301-N-Fern-Creek-Ave-Ste-C,-Orlando,-FL-32803', 'formattedAddress': '301 N Fern Creek Ave Ste C, Orlando, FL 32803', 'addressLine1': '301 N Fern Creek Ave Ste C', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32803'}}",False,
"5260-Wendalees-Ct,-Orlando,-FL-32812","5260 Wendalees Ct, Orlando, FL 32812",5260 Wendalees Ct,,Orlando,FL,32812,Orange,28.478585,-81.318168,,,,,,,,,,,,,,,,
"5315-Lanai-Dr,-Orlando,-FL-32812","5315 Lanai Dr, Orlando, FL 32812",5315 Lanai Dr,,Orlando,FL,32812,Orange,28.478007,-81.317033,,,,,,,,,,,,,,,,
"5338-Kailua-Ln,-Orlando,-FL-32812","5338 Kailua Ln, Orlando, FL 32812",5338 Kailua Ln,,Orlando,FL,32812,Orange,28.477301,-81.317626,,,,,,,,,,,,,,,,
"5428-Conway-Oaks-Ct,-Orlando,-FL-32812","5428 Conway Oaks Ct, Orlando, FL 32812",5428 Conway Oaks Ct,,Orlando,FL,32812,Orange,28.488114,-81.316381,Single Family,1989.0,3.0,2.0,1212.0,12280.0,16-23-30-1683-00-210,CONWAY OAKS FIRST AMENDMENT 21/110 LOT 21,CONWAY OAKS 1ST AMND,R-2,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 117164}, '2023': {'year': 2023, 'value': 120679}, '2024': {'year': 2024, 'value': 124299}}","{'2022': {'year': 2022, 'total': 1568}, '2023': {'year': 2023, 'total': 1652}, '2024': {'year': 2024, 'total': 1767}}","{'names': ['Elizabeth D Aragon'], 'type': 'Individual', 'mailingAddress': {'id': '5428-Conway-Oaks-Ct,-Orlando,-FL-32812', 'formattedAddress': '5428 Conway Oaks Ct, Orlando, FL 32812', 'addressLine1': '5428 Conway Oaks Ct', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"5316-Maui-Ln,-Orlando,-FL-32812","5316 Maui Ln, Orlando, FL 32812",5316 Maui Ln,,Orlando,FL,32812,Orange,28.47803,-81.316737,,,,,,,,,,,,,,,,
"5235-Kailua-Ln,-Orlando,-FL-32812","5235 Kailua Ln, Orlando, FL 32812",5235 Kailua Ln,,Orlando,FL,32812,Orange,28.479326,-81.317454,,,,,,,,,,,,,,,,
"5640-Abercorn-Dr,-Orlando,-FL-32812","5640 Abercorn Dr, Orlando, FL 32812",5640 Abercorn Dr,,Orlando,FL,32812,Orange,28.487334,-81.317993,,,,,,,,,,,,,,,,
"4814-Camberlane-Dr,-Orlando,-FL-32812","4814 Camberlane Dr, Orlando, FL 32812",4814 Camberlane Dr,,Orlando,FL,32812,Orange,28.485531,-81.312256,Single Family,1963.0,2.0,1.0,1104.0,6499.0,16-23-30-1638-05-080,CONWAY ACRES SECOND ADDITION Y/128 LOT 8 BLK E,CONWAY ACRES 2ND ADD,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 55607}, '2023': {'year': 2023, 'value': 57275}, '2024': {'year': 2024, 'value': 58993}}","{'2022': {'year': 2022, 'total': 645}, '2023': {'year': 2023, 'total': 686}, '2024': {'year': 2024, 'total': 348}}","{'names': ['Herbert G Wissinger', 'Nancy A Wissinger'], 'type': 'Individual', 'mailingAddress': {'id': '4814-Camberlane-Dr,-Orlando,-FL-32812', 'formattedAddress': '4814 Camberlane Dr, Orlando, FL 32812', 'addressLine1': '4814 Camberlane Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"5448-Hoffner-Ave,-Ste-308,-Orlando,-FL-32812","5448 Hoffner Ave, Ste 308, Orlando, FL 32812",5448 Hoffner Ave,Ste 308,Orlando,FL,32812,Orange,28.478727,-81.313985,,,,,,,,,,,,,,,,
"4644-Canary-St,-Orlando,-FL-32812","4644 Canary St, Orlando, FL 32812",4644 Canary St,,Orlando,FL,32812,Orange,28.486573,-81.322377,Single Family,2020.0,4.0,2.0,2334.0,14294.0,16-23-30-0000-00-016,S 135 FT OF N 538 FT OF W 105 FT OF NE1/4 OF SW1/4 OF SEC 16-23-30,ACREAGE,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Tile'}","{'2022': {'year': 2022, 'value': 400581}, '2023': {'year': 2023, 'value': 412598}}","{'2022': {'year': 2022, 'total': 5861}, '2023': {'year': 2023, 'total': 6055}}","{'names': ['Edith Welch', 'Galusha Repps'], 'type': 'Individual', 'mailingAddress': {'id': '4644-Canary-St,-Orlando,-FL-32812', 'formattedAddress': '4644 Canary St, Orlando, FL 32812', 'addressLine1': '4644 Canary St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4404-Winter-Oaks-Ln,-Orlando,-FL-32812","4404 Winter Oaks Ln, Orlando, FL 32812",4404 Winter Oaks Ln,,Orlando,FL,32812,Orange,28.488568,-81.318141,Single Family,1988.0,3.0,2.0,1147.0,5724.0,16-23-30-1683-00-020,CONWAY OAKS FIRST AMENDMENT 21/110 LOT 2,CONWAY OAKS 1ST AMND,R-2,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 97864}, '2023': {'year': 2023, 'value': 100800}, '2024': {'year': 2024, 'value': 103824}}","{'2022': {'year': 2022, 'total': 1268}, '2023': {'year': 2023, 'total': 1344}, '2024': {'year': 2024, 'total': 1437}}","{'names': ['Robert Fernandez', 'Lydia M Fernandez', 'Robert Fernandez', 'David Fernandez'], 'type': 'Individual', 'mailingAddress': {'id': '4404-Winter-Oaks-Ln,-Orlando,-FL-32812', 'formattedAddress': '4404 Winter Oaks Ln, Orlando, FL 32812', 'addressLine1': '4404 Winter Oaks Ln', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"5340-Maui-Ln,-Orlando,-FL-32812","5340 Maui Ln, Orlando, FL 32812",5340 Maui Ln,,Orlando,FL,32812,Orange,28.477339,-81.316714,,,,,,,,,,,,,,,,
"5231-Mauna-Loa-Ln,-Orlando,-FL-32812","5231 Mauna Loa Ln, Orlando, FL 32812",5231 Mauna Loa Ln,,Orlando,FL,32812,Orange,28.479635,-81.318417,,,,,,,,,,,,,,,,
"5448-Hoffner-Ave,-Ste-108,-Orlando,-FL-32812","5448 Hoffner Ave, Ste 108, Orlando, FL 32812",5448 Hoffner Ave,Ste 108,Orlando,FL,32812,Orange,28.478727,-81.313985,,,,,,,,,,,,,,,,
"5323-Lanai-Dr,-Orlando,-FL-32812","5323 Lanai Dr, Orlando, FL 32812",5323 Lanai Dr,,Orlando,FL,32812,Orange,28.47779,-81.317029,,,,,,,,,,,,,,,,
"5642-Abercorn-Dr,-Orlando,-FL-32812","5642 Abercorn Dr, Orlando, FL 32812",5642 Abercorn Dr,,Orlando,FL,32812,Orange,28.487397,-81.317975,,,,,,,,,,,,,,,,
"5248-Maui-Ln,-Orlando,-FL-32812","5248 Maui Ln, Orlando, FL 32812",5248 Maui Ln,,Orlando,FL,32812,Orange,28.479061,-81.316725,,,,,,,,,,,,,,,,
"5232-Mauna-Loa-Ln,-Orlando,-FL-32812","5232 Mauna Loa Ln, Orlando, FL 32812",5232 Mauna Loa Ln,,Orlando,FL,32812,Orange,28.479348,-81.318597,,,,,,,,,,,,,,,,
"5458-Hoffner-Ave,-Ste-304,-Orlando,-FL-32812","5458 Hoffner Ave, Ste 304, Orlando, FL 32812",5458 Hoffner Ave,Ste 304,Orlando,FL,32812,Orange,28.480594,-81.313445,,,,,,,,,,,,,,,,
"5448-Hoffner-Ave,-Ste-205,-Orlando,-FL-32812","5448 Hoffner Ave, Ste 205, Orlando, FL 32812",5448 Hoffner Ave,Ste 205,Orlando,FL,32812,Orange,28.478727,-81.313985,,,,,,,,,,,,,,,,
"5228-Kailua-Ln,-Orlando,-FL-32812","5228 Kailua Ln, Orlando, FL 32812",5228 Kailua Ln,,Orlando,FL,32812,Orange,28.47951,-81.31766,,,,,,,,,,,,,,,,
"5306-Kailua-Ln,-Orlando,-FL-32812","5306 Kailua Ln, Orlando, FL 32812",5306 Kailua Ln,,Orlando,FL,32812,Orange,28.478212,-81.317619,,,,,,,,,,,,,,,,
"5225-Maui-Ln,-Orlando,-FL-32812","5225 Maui Ln, Orlando, FL 32812",5225 Maui Ln,,Orlando,FL,32812,Orange,28.479697,-81.316512,,,,,,,,,,,,,,,,
"5260-Mauna-Loa-Ln,-Orlando,-FL-32812","5260 Mauna Loa Ln, Orlando, FL 32812",5260 Mauna Loa Ln,,Orlando,FL,32812,Orange,28.478468,-81.318616,,,,,,,,,,,,,,,,
"5448-Hoffner-Ave,-Ste-401,-Orlando,-FL-32812","5448 Hoffner Ave, Ste 401, Orlando, FL 32812",5448 Hoffner Ave,Ste 401,Orlando,FL,32812,Orange,28.478727,-81.313985,,,,,,,,,,,,,,,,
"5330-Wendalees-Ct,-Orlando,-FL-32812","5330 Wendalees Ct, Orlando, FL 32812",5330 Wendalees Ct,,Orlando,FL,32812,Orange,28.477355,-81.318161,,,,,,,,,,,,,,,,
"5331-Lanai-Dr,-Orlando,-FL-32812","5331 Lanai Dr, Orlando, FL 32812",5331 Lanai Dr,,Orlando,FL,32812,Orange,28.477533,-81.31704,,,,,,,,,,,,,,,,
"4483-Kennedy-Ave,-Orlando,-FL-32812","4483 Kennedy Ave, Orlando, FL 32812",4483 Kennedy Ave,,Orlando,FL,32812,Orange,28.489599,-81.316045,Single Family,1984.0,3.0,2.0,1430.0,101059.0,16-23-30-0000-00-089,BEG 235 FT E OF NW COR OF S1/2 OF SW1/4 OF NE1/4 TH RUN E 1088.17 FT S 90 FT W 1088.29 FT S 5 FT W 80 FT N 5 FT W 155 FT N 15,ACREAGE,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 130750}, '2023': {'year': 2023, 'value': 134673}, '2024': {'year': 2024, 'value': 138713}}","{'2022': {'year': 2022, 'total': 1667}, '2023': {'year': 2023, 'total': 1682}, '2024': {'year': 2024, 'total': 1809}}","{'names': ['Robinson,bonnie K Living Trust'], 'type': 'Individual', 'mailingAddress': {'id': '4483-Kennedy-Ave,-Orlando,-FL-32812', 'formattedAddress': '4483 Kennedy Ave, Orlando, FL 32812', 'addressLine1': '4483 Kennedy Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"5326-Kailua-Ln,-Orlando,-FL-32812","5326 Kailua Ln, Orlando, FL 32812",5326 Kailua Ln,,Orlando,FL,32812,Orange,28.477634,-81.317651,,,,,,,,,,,,,,,,
"5314-Wendalees-Ct,-Orlando,-FL-32812","5314 Wendalees Ct, Orlando, FL 32812",5314 Wendalees Ct,,Orlando,FL,32812,Orange,28.47789,-81.318229,,,,,,,,,,,,,,,,
"4479-Foxchase-Dr,-Orlando,-FL-32812","4479 Foxchase Dr, Orlando, FL 32812",4479 Foxchase Dr,,Orlando,FL,32812,Orange,28.489932,-81.318915,Single Family,1973.0,4.0,2.0,1639.0,9984.0,16-23-30-8182-00-020,SOUTHSHIRE 4/50 LOT 2,SOUTHSHIRE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 293264, 'land': 110000, 'improvements': 183264}, '2023': {'year': 2023, 'value': 325917, 'land': 110000, 'improvements': 215917}, '2024': {'year': 2024, 'value': 341231, 'land': 110000, 'improvements': 231231}}","{'2022': {'year': 2022, 'total': 4386}, '2023': {'year': 2023, 'total': 4836}, '2024': {'year': 2024, 'total': 5366}}","{'names': ['HLC PROPERTIES LLC'], 'mailingAddress': {'id': '913-Arabian-Ave,-Winter-Springs,-FL-32708', 'formattedAddress': '913 Arabian Ave, Winter Springs, FL 32708', 'addressLine1': '913 Arabian Ave', 'addressLine2': None, 'city': 'Winter Springs', 'state': 'FL', 'zipCode': '32708'}}",False,
"5241-Wendalees-Ct,-Orlando,-FL-32812","5241 Wendalees Ct, Orlando, FL 32812",5241 Wendalees Ct,,Orlando,FL,32812,Orange,28.479289,-81.317949,,,,,,,,,,,,,,,,
"5322-Wendalees-Ct,-Orlando,-FL-32812","5322 Wendalees Ct, Orlando, FL 32812",5322 Wendalees Ct,,Orlando,FL,32812,Orange,28.477623,-81.318212,,,,,,,,,,,,,,,,
"5939-Sunderland-Dr,-Orlando,-FL-32812","5939 Sunderland Dr, Orlando, FL 32812",5939 Sunderland Dr,,Orlando,FL,32812,Orange,28.482754,-81.311215,Single Family,1962.0,3.0,1.0,904.0,6499.0,16-23-30-1637-07-100,CONWAY ACRES FIRST ADDITION Y/87 LOT 10 BLK G,CONWAY ACRES 1ST ADD,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Built-up (Layered Asphalt)', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 47585}, '2023': {'year': 2023, 'value': 49013}, '2024': {'year': 2024, 'value': 50483}}","{'2022': {'year': 2022, 'total': 649}, '2023': {'year': 2023, 'total': 701}, '2024': {'year': 2024, 'total': 754}}","{'names': ['Steven L Minks'], 'type': 'Individual', 'mailingAddress': {'id': '5939-Sunderland-Dr,-Orlando,-FL-32812', 'formattedAddress': '5939 Sunderland Dr, Orlando, FL 32812', 'addressLine1': '5939 Sunderland Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"5334-Kailua-Ln,-Orlando,-FL-32812","5334 Kailua Ln, Orlando, FL 32812",5334 Kailua Ln,,Orlando,FL,32812,Orange,28.477403,-81.317651,,,,,,,,,,,,,,,,
"5314-Kailua-Ln,-Orlando,-FL-32812","5314 Kailua Ln, Orlando, FL 32812",5314 Kailua Ln,,Orlando,FL,32812,Orange,28.477959,-81.317637,,,,,,,,,,,,,,,,
"5327-Wendalees-Ct,-Orlando,-FL-32812","5327 Wendalees Ct, Orlando, FL 32812",5327 Wendalees Ct,,Orlando,FL,32812,Orange,28.477306,-81.317968,,,,,,,,,,,,,,,,
"5238-Wendalees-Ct,-Orlando,-FL-32812","5238 Wendalees Ct, Orlando, FL 32812",5238 Wendalees Ct,,Orlando,FL,32812,Orange,28.479245,-81.318157,,,,,,,,,,,,,,,,
"5236-Maui-Ln,-Orlando,-FL-32812","5236 Maui Ln, Orlando, FL 32812",5236 Maui Ln,,Orlando,FL,32812,Orange,28.479402,-81.31672,,,,,,,,,,,,,,,,
"5268-Maui-Ln,-Orlando,-FL-32812","5268 Maui Ln, Orlando, FL 32812",5268 Maui Ln,,Orlando,FL,32812,Orange,28.478486,-81.31672,,,,,,,,,,,,,,,,
"5305-Kailua-Ln,-Orlando,-FL-32812","5305 Kailua Ln, Orlando, FL 32812",5305 Kailua Ln,,Orlando,FL,32812,Orange,28.47813,-81.317447,,,,,,,,,,,,,,,,
"5643-Abercorn-Dr,-Orlando,-FL-32812","5643 Abercorn Dr, Orlando, FL 32812",5643 Abercorn Dr,,Orlando,FL,32812,Orange,28.487511,-81.317878,,,,,,,,,,,,,,,,
"4763-Sturbridge-Cir,-Orlando,-FL-32812","4763 Sturbridge Cir, Orlando, FL 32812",4763 Sturbridge Cir,,Orlando,FL,32812,Orange,28.48657,-81.323789,Single Family,1985.0,2.0,2.0,987.0,11324.0,16-23-30-2500-00-020,ETHANS COVE 14/74 LOT 2,ETHANS COVE,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 150030}, '2023': {'year': 2023, 'value': 179531}}","{'2022': {'year': 2022, 'total': 2092}, '2023': {'year': 2023, 'total': 2576}}","{'names': ['Jessica A Daviszadwarny', 'Ronald R Zadwarny'], 'type': 'Individual', 'mailingAddress': {'id': '4763-Sturbridge-Cir,-Orlando,-FL-32812', 'formattedAddress': '4763 Sturbridge Cir, Orlando, FL 32812', 'addressLine1': '4763 Sturbridge Cir', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4800-Petroff-Ave,-Orlando,-FL-32812","4800 Petroff Ave, Orlando, FL 32812",4800 Petroff Ave,,Orlando,FL,32812,Orange,28.483695,-81.318136,Single Family,1955.0,2.0,1.0,851.0,33855.0,16-23-30-0000-00-031,BEG 1033 FT N OF SW COR OF SE1/4 RUN N 200 FT E 166 FT S 200 FT W 166 FT TO POB IN SEC 16-23-30,ACREAGE & UNREC,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 102118, 'land': 70000, 'improvements': 32118}, '2023': {'year': 2023, 'value': 128546, 'land': 90000, 'improvements': 38546}, '2024': {'year': 2024, 'value': 132010, 'land': 90000, 'improvements': 42010}}","{'2022': {'year': 2022, 'total': 1508}, '2023': {'year': 2023, 'total': 1761}, '2024': {'year': 2024, 'total': 1910}}","{'names': ['PELL FAMILY TRUST'], 'type': 'Organization', 'mailingAddress': {'id': '4418-Larado-Pl,-Orlando,-FL-32812', 'formattedAddress': '4418 Larado Pl, Orlando, FL 32812', 'addressLine1': '4418 Larado Pl', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",False,
"5313-Maui-Ln,-Orlando,-FL-32812","5313 Maui Ln, Orlando, FL 32812",5313 Maui Ln,,Orlando,FL,32812,Orange,28.478102,-81.316517,,,,,,,,,,,,,,,,
"5254-Lanai-Dr,-Orlando,-FL-32812","5254 Lanai Dr, Orlando, FL 32812",5254 Lanai Dr,,Orlando,FL,32812,Orange,28.47868,-81.317222,,,,,,,,,,,,,,,,
"5328-Maui-Ln,-Orlando,-FL-32812","5328 Maui Ln, Orlando, FL 32812",5328 Maui Ln,,Orlando,FL,32812,Orange,28.477675,-81.316708,,,,,,,,,,,,,,,,
"5326-Wendalees-Ct,-Orlando,-FL-32812","5326 Wendalees Ct, Orlando, FL 32812",5326 Wendalees Ct,,Orlando,FL,32812,Orange,28.47749,-81.318171,,,,,,,,,,,,,,,,
"5313-Kailua-Ln,-Orlando,-FL-32812","5313 Kailua Ln, Orlando, FL 32812",5313 Kailua Ln,,Orlando,FL,32812,Orange,28.477921,-81.317434,,,,,,,,,,,,,,,,
"5458-Hoffner-Ave,-Ste-308,-Orlando,-FL-32812","5458 Hoffner Ave, Ste 308, Orlando, FL 32812",5458 Hoffner Ave,Ste 308,Orlando,FL,32812,Orange,28.480594,-81.313445,,,,,,,,,,,,,,,,
"5230-Wendalees-Ct,-Orlando,-FL-32812","5230 Wendalees Ct, Orlando, FL 32812",5230 Wendalees Ct,,Orlando,FL,32812,Orange,28.479525,-81.318158,,,,,,,,,,,,,,,,
"5303-Wendalees-Ct,-Orlando,-FL-32812","5303 Wendalees Ct, Orlando, FL 32812",5303 Wendalees Ct,,Orlando,FL,32812,Orange,28.478175,-81.31798,,,,,,,,,,,,,,,,
"5233-Wendalees-Ct,-Orlando,-FL-32812","5233 Wendalees Ct, Orlando, FL 32812",5233 Wendalees Ct,,Orlando,FL,32812,Orange,28.479559,-81.31799,,,,,,,,,,,,,,,,
"5302-Wendalees-Ct,-Orlando,-FL-32812","5302 Wendalees Ct, Orlando, FL 32812",5302 Wendalees Ct,,Orlando,FL,32812,Orange,28.478312,-81.318173,,,,,,,,,,,,,,,,
"4764-Sturbridge-Cir,-Orlando,-FL-32812","4764 Sturbridge Cir, Orlando, FL 32812",4764 Sturbridge Cir,,Orlando,FL,32812,Orange,28.486045,-81.323825,Single Family,1983.0,4.0,2.0,2026.0,10889.0,16-23-30-2520-00-700,ETHANS GLENN 10/109 LOT 70,ETHANS GLENN,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 153602}, '2023': {'year': 2023, 'value': 163210}}","{'2022': {'year': 2022, 'total': 2154}, '2023': {'year': 2023, 'total': 2334}}","{'names': ['Elisabeth A Smith'], 'type': 'Individual', 'mailingAddress': {'id': '4764-Sturbridge-Cir,-Orlando,-FL-32812', 'formattedAddress': '4764 Sturbridge Cir, Orlando, FL 32812', 'addressLine1': '4764 Sturbridge Cir', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"5448-Hoffner-Ave,-Ste-304,-Orlando,-FL-32812","5448 Hoffner Ave, Ste 304, Orlando, FL 32812",5448 Hoffner Ave,Ste 304,Orlando,FL,32812,Orange,28.478727,-81.313985,,,,,,,,,,,,,,,,
"5330-Lanai-Dr,-Orlando,-FL-32812","5330 Lanai Dr, Orlando, FL 32812",5330 Lanai Dr,,Orlando,FL,32812,Orange,28.477352,-81.317237,,,,,,,,,,,,,,,,
"5238-Lanai-Dr,-Orlando,-FL-32812","5238 Lanai Dr, Orlando, FL 32812",5238 Lanai Dr,,Orlando,FL,32812,Orange,28.479098,-81.317208,,,,,,,,,,,,,,,,
"5647-Abercorn-Dr,-Orlando,-FL-32812","5647 Abercorn Dr, Orlando, FL 32812",5647 Abercorn Dr,,Orlando,FL,32812,Orange,28.487516,-81.317809,,,,,,,,,,,,,,,,
"5252-Mauna-Loa-Ln,-Orlando,-FL-32812","5252 Mauna Loa Ln, Orlando, FL 32812",5252 Mauna Loa Ln,,Orlando,FL,32812,Orange,28.47871,-81.318601,,,,,,,,,,,,,,,,
"5208-Mauna-Loa-Ln,-Orlando,-FL-32812","5208 Mauna Loa Ln, Orlando, FL 32812",5208 Mauna Loa Ln,,Orlando,FL,32812,Orange,28.480234,-81.31868,,,,,,,,,,,,,,,,
"5335-Wendalees-Ct,-Orlando,-FL-32812","5335 Wendalees Ct, Orlando, FL 32812",5335 Wendalees Ct,,Orlando,FL,32812,Orange,28.477045,-81.317973,,,,,,,,,,,,,,,,
"5222-Lanai-Dr,-Orlando,-FL-32812","5222 Lanai Dr, Orlando, FL 32812",5222 Lanai Dr,,Orlando,FL,32812,Orange,28.479527,-81.317218,,,,,,,,,,,,,,,,
"5307-Wendalees-Ct,-Orlando,-FL-32812","5307 Wendalees Ct, Orlando, FL 32812",5307 Wendalees Ct,,Orlando,FL,32812,Orange,28.478016,-81.317945,,,,,,,,,,,,,,,,
"5313-Mauna-Loa-Ln,-Orlando,-FL-32812","5313 Mauna Loa Ln, Orlando, FL 32812",5313 Mauna Loa Ln,,Orlando,FL,32812,Orange,28.478009,-81.318393,,,,,,,,,,,,,,,,
"4752-Petroff-Ave,-Orlando,-FL-32812","4752 Petroff Ave, Orlando, FL 32812",4752 Petroff Ave,,Orlando,FL,32812,Orange,28.484484,-81.318154,,,,,,,,,,,,,,,,
"5349-Maui-Ln,-Orlando,-FL-32812","5349 Maui Ln, Orlando, FL 32812",5349 Maui Ln,,Orlando,FL,32812,Orange,28.477081,-81.316492,,,,,,,,,,,,,,,,
"5685-Abercorn-Dr,-Orlando,-FL-32812","5685 Abercorn Dr, Orlando, FL 32812",5685 Abercorn Dr,,Orlando,FL,32812,Orange,28.487759,-81.316452,Manufactured,1991.0,2.0,2.0,1484.0,6608.0,16-23-30-1616-00-050,CARDINAL PARK 2/104 LOT 5,CARDINAL PARK,R-T-1,"{'architectureType': 'Mobile Home', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle'}","{'2022': {'year': 2022, 'value': 35193}, '2023': {'year': 2023, 'value': 37249}, '2024': {'year': 2024, 'value': 38366}}","{'2022': {'year': 2022, 'total': 433}, '2023': {'year': 2023, 'total': 497}, '2024': {'year': 2024, 'total': 533}}","{'names': ['DONALD J FALLS', 'BEVERLY E FALLS'], 'mailingAddress': {'id': '5685-Abercorn-Dr,-Orlando,-FL-32812', 'formattedAddress': '5685 Abercorn Dr, Orlando, FL 32812', 'addressLine1': '5685 Abercorn Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"5309-Maui-Ln,-Orlando,-FL-32812","5309 Maui Ln, Orlando, FL 32812",5309 Maui Ln,,Orlando,FL,32812,Orange,28.47822,-81.316523,,,,,,,,,,,,,,,,
"5448-Hoffner-Ave,-Ste-103,-Orlando,-FL-32812","5448 Hoffner Ave, Ste 103, Orlando, FL 32812",5448 Hoffner Ave,Ste 103,Orlando,FL,32812,Orange,28.478727,-81.313985,,,,,,,,,,,,,,,,
"5301-Kailua-Ln,-Orlando,-FL-32812","5301 Kailua Ln, Orlando, FL 32812",5301 Kailua Ln,,Orlando,FL,32812,Orange,28.478287,-81.31737,,,,,,,,,,,,,,,,
"5239-Mauna-Loa-Ln,-Orlando,-FL-32812","5239 Mauna Loa Ln, Orlando, FL 32812",5239 Mauna Loa Ln,,Orlando,FL,32812,Orange,28.479379,-81.318429,,,,,,,,,,,,,,,,
"5214-Lanai-Dr,-Orlando,-FL-32812","5214 Lanai Dr, Orlando, FL 32812",5214 Lanai Dr,,Orlando,FL,32812,Orange,28.479764,-81.317234,,,,,,,,,,,,,,,,
