id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,yearBuilt,squareFootage,lotSize,assessorID,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"331-S-Virginia-Ave,-Winter-Park,-FL-32789","331 S Virginia Ave, Winter Park, FL 32789",331 S Virginia Ave,,Winter Park,FL,32789,Orange,28.595812,-81.354729,,,,,,,,,,,,,,,,
"639-Huntington-Ave,-Winter-Park,-FL-32789","639 Huntington Ave, Winter Park, FL 32789",639 Huntington Ave,,Winter Park,FL,32789,Orange,28.591162,-81.357557,Single Family,,2.0,1981.0,,,07-22-30-3790-01-040,,,,{'unitCount': 6},,,,,
"400-W-Comstock-Ave,-Ste-7,-Winter-Park,-FL-32789","400 W Comstock Ave, Ste 7, Winter Park, FL 32789",400 W Comstock Ave,Ste 7,Winter Park,FL,32789,Orange,28.59391,-81.35501,,,,,,,,,,,,,,,,
"237-W-Park-Ave,-Winter-Park,-FL-32789","237 W Park Ave, Winter Park, FL 32789",237 W Park Ave,,Winter Park,FL,32789,Orange,28.596485,-81.35248,,,,,,,,,,,,,,,,
"430-W-New-England-Ave,-Apt-10,-Winter-Park,-FL-32789","430 W New England Ave, Apt 10, Winter Park, FL 32789",430 W New England Ave,Apt 10,Winter Park,FL,32789,Orange,28.59577,-81.355236,,,,,,,,,,,,,,,,
"558-W-New-England-Ave,-Ste-125,-Winter-Park,-FL-32789","558 W New England Ave, Ste 125, Winter Park, FL 32789",558 W New England Ave,Ste 125,Winter Park,FL,32789,Orange,28.595763,-81.356705,,,,,,,,,,,,,,,,
"515-W-Morse-Blvd,-Winter-Park,-FL-32789","515 W Morse Blvd, Winter Park, FL 32789",515 W Morse Blvd,,Winter Park,FL,32789,Orange,28.597755,-81.355952,,,,,,,,,,,,,,,,
"400-S-Park-Ave,-Ste-330,-Winter-Park,-FL-32789","400 S Park Ave, Ste 330, Winter Park, FL 32789",400 S Park Ave,Ste 330,Winter Park,FL,32789,Orange,28.594566,-81.350581,,,,,,,,,,,,,,,,
"400-W-Comstock-Ave,-Ste-1,-Winter-Park,-FL-32789","400 W Comstock Ave, Ste 1, Winter Park, FL 32789",400 W Comstock Ave,Ste 1,Winter Park,FL,32789,Orange,28.59391,-81.35501,,,,,,,,,,,,,,,,
"641-W-Fairbanks-Ave,-Ste-107,-Winter-Park,-FL-32789","641 W Fairbanks Ave, Ste 107, Winter Park, FL 32789",641 W Fairbanks Ave,Ste 107,Winter Park,FL,32789,Orange,28.593239,-81.357583,,,,,,,,,,,,,,,,
"333-S-Park-Ave,-Winter-Park,-FL-32789","333 S Park Ave, Winter Park, FL 32789",333 S Park Ave,,Winter Park,FL,32789,Orange,28.595158,-81.351269,,,,,,,,,,,,,,,,
"230-S-New-York-Ave,-Ste-201,-Winter-Park,-FL-32789","230 S New York Ave, Ste 201, Winter Park, FL 32789",230 S New York Ave,Ste 201,Winter Park,FL,32789,Orange,28.596297,-81.352657,,,,,,,,,,,,,,,,
"362-S-Pennsylvania-Ave,-Apt-402,-Winter-Park,-FL-32789","362 S Pennsylvania Ave, Apt 402, Winter Park, FL 32789",362 S Pennsylvania Ave,Apt 402,Winter Park,FL,32789,Orange,28.595156,-81.356528,,,,,,,,,,,,,,,,
"444-W-New-England-Ave,-Ste-203,-Winter-Park,-FL-32789","444 W New England Ave, Ste 203, Winter Park, FL 32789",444 W New England Ave,Ste 203,Winter Park,FL,32789,Orange,28.595971,-81.355025,,,,,,,,,,,,,,,,
"350-S-Pennsylvania-Ave,-Winter-Park,-FL-32789","350 S Pennsylvania Ave, Winter Park, FL 32789",350 S Pennsylvania Ave,,Winter Park,FL,32789,Orange,28.595336,-81.356843,,,,,,,,,,,,,,,,
"660-W-Fairbanks-Ave,-Ste-3,-Winter-Park,-FL-32789","660 W Fairbanks Ave, Ste 3, Winter Park, FL 32789",660 W Fairbanks Ave,Ste 3,Winter Park,FL,32789,Orange,28.592896,-81.357787,,,,,,,,,,,,,,,,
"703-Mcintyre-Ave,-Winter-Park,-FL-32789","703 Mcintyre Ave, Winter Park, FL 32789",703 Mcintyre Ave,,Winter Park,FL,32789,Orange,28.592046,-81.355595,,,,,,,,,,,,,,,,
"643-Huntington-Ave,-Winter-Park,-FL-32789","643 Huntington Ave, Winter Park, FL 32789",643 Huntington Ave,,Winter Park,FL,32789,Orange,28.591162,-81.357557,Single Family,,2.0,1981.0,,,07-22-30-3790-02-060,,,,{'unitCount': 2},,,,,
"111-E-Lyman-Ave,-Winter-Park,-FL-32789","111 E Lyman Ave, Winter Park, FL 32789",111 E Lyman Ave,,Winter Park,FL,32789,Orange,28.595085,-81.350677,,,,,,,,,,,,,,,,
"101-S-New-York-Ave,-Unit-306,-Winter-Park,-FL-32789","101 S New York Ave, Unit 306, Winter Park, FL 32789",101 S New York Ave,Unit 306,Winter Park,FL,32789,Orange,28.597496,-81.353277,Condo,3.0,3.0,2008.0,3118.0,1641.0,06-22-30-9670-00-306,WINTER PARK RESIDENTIAL CONDOMINIUM 9541/3489 UNIT 306,WINTER PARK RESIDENTIAL CONDO,C-2,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 717157}, '2023': {'year': 2023, 'value': 738672}}","{'2022': {'year': 2022, 'total': 10470}, '2023': {'year': 2023, 'total': 10817}}","{'names': ['Steven T Powell', 'Helen K Powell'], 'type': 'Individual', 'mailingAddress': {'id': '101-S-New-York-Ave,-UNIT-306,-Winter-Park,-FL-32789', 'formattedAddress': '101 S New York Ave, UNIT 306, Winter Park, FL 32789', 'addressLine1': '101 S New York Ave', 'addressLine2': 'UNIT 306', 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32789'}}",True,
"174-W-Comstock-Ave,-Ste-202,-Winter-Park,-FL-32789","174 W Comstock Ave, Ste 202, Winter Park, FL 32789",174 W Comstock Ave,Ste 202,Winter Park,FL,32789,Orange,28.594065,-81.351882,,,,,,,,,,,,,,,,
"520-Holt-Ave,-Winter-Park,-FL-32789","520 Holt Ave, Winter Park, FL 32789",520 Holt Ave,,Winter Park,FL,32789,Orange,28.591944,-81.356058,Multi-Family,2.0,2.0,1948.0,1204.0,8005.0,05-22-30-9400-96-030,TOWN OF WINTER PARK A/67 & B/86 & MISC BOOK 3/220 LOT 3 BLK 96,WINTER PARK (A/67 & B/86 & MISC 3/220),R-2,"{'architectureType': 'Duplex', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 2}","{'2022': {'year': 2022, 'value': 355816, 'land': 250000, 'improvements': 105816}, '2023': {'year': 2023, 'value': 424759, 'land': 300000, 'improvements': 124759}}","{'2022': {'year': 2022, 'total': 4843}, '2023': {'year': 2023, 'total': 5655}}","{'names': ['Elliott Allen Whitton'], 'type': 'Individual', 'mailingAddress': {'id': 'PO-BOX-951,-Winter-Park,-FL-32790', 'formattedAddress': 'PO BOX 951, Winter Park, FL 32790', 'addressLine1': 'PO BOX 951', 'addressLine2': None, 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32790'}}",False,
"372-W-Fairbanks-Ave,-Winter-Park,-FL-32789","372 W Fairbanks Ave, Winter Park, FL 32789",372 W Fairbanks Ave,,Winter Park,FL,32789,Orange,28.592795,-81.353907,,,,,,,,,,,,,,,,
"273-W-New-England-Ave,-Apt-2,-Winter-Park,-FL-32789","273 W New England Ave, Apt 2, Winter Park, FL 32789",273 W New England Ave,Apt 2,Winter Park,FL,32789,Orange,28.596298,-81.353441,,,,,,,,,,,,,,,,
"444-W-New-England-Ave,-Ste-316,-Winter-Park,-FL-32789","444 W New England Ave, Ste 316, Winter Park, FL 32789",444 W New England Ave,Ste 316,Winter Park,FL,32789,Orange,28.595971,-81.355025,,,,,,,,,,,,,,,,
"433-W-New-England-Ave,-Apt-206,-Winter-Park,-FL-32789","433 W New England Ave, Apt 206, Winter Park, FL 32789",433 W New England Ave,Apt 206,Winter Park,FL,32789,Orange,28.595967,-81.35565,,,,,,,,,,,,,,,,
"433-W-New-England-Ave,-Apt-108,-Winter-Park,-FL-32789","433 W New England Ave, Apt 108, Winter Park, FL 32789",433 W New England Ave,Apt 108,Winter Park,FL,32789,Orange,28.595967,-81.35565,,,,,,,,,,,,,,,,
"243-W-Park-Ave,-Ste-100,-Winter-Park,-FL-32789","243 W Park Ave, Ste 100, Winter Park, FL 32789",243 W Park Ave,Ste 100,Winter Park,FL,32789,Orange,28.596031,-81.352314,,,,,,,,,,,,,,,,
"100-S-Virginia-Ave,-Unit-407,-Winter-Park,-FL-32789","100 S Virginia Ave, Unit 407, Winter Park, FL 32789",100 S Virginia Ave,Unit 407,Winter Park,FL,32789,Orange,28.597644,-81.354776,Condo,3.0,3.0,2008.0,2629.0,2609.0,06-22-30-9670-00-407,WINTER PARK RESIDENTIAL CONDOMINIUM 9541/3489 UNIT 407,WINTER PARK RESIDENTIAL CONDO,C-2,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 546787}, '2023': {'year': 2023, 'value': 563191}}","{'2022': {'year': 2022, 'total': 7837}, '2023': {'year': 2023, 'total': 8121}}","{'names': ['DICK MICHAEL T EST', 'CHURCH PRISCILLA A EST; (REM) DICK/CHURCH REVOCABL'], 'type': 'Organization', 'mailingAddress': {'id': '100-S-Virginia-Ave,-UNIT-407,-Winter-Park,-FL-32789', 'formattedAddress': '100 S Virginia Ave, UNIT 407, Winter Park, FL 32789', 'addressLine1': '100 S Virginia Ave', 'addressLine2': 'UNIT 407', 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32789'}}",True,
"444-W-New-England-Ave,-Ste-307,-Winter-Park,-FL-32789","444 W New England Ave, Ste 307, Winter Park, FL 32789",444 W New England Ave,Ste 307,Winter Park,FL,32789,Orange,28.595971,-81.355025,,,,,,,,,,,,,,,,
"711-Orange-Ave-Ste-A,-Winter-Park,-FL-32789","711 Orange Ave Ste A, Winter Park, FL 32789",711 Orange Ave Ste A,,Winter Park,FL,32789,Orange,28.592084,-81.357954,,,,,,,,,,,,,,,,
"849-Orange-Ave,-Winter-Park,-FL-32789","849 Orange Ave, Winter Park, FL 32789",849 Orange Ave,,Winter Park,FL,32789,Orange,28.591031,-81.358979,,,,,,,,,,,,,,,,
"540-W-Fairbanks-Ave,-Winter-Park,-FL-32789","540 W Fairbanks Ave, Winter Park, FL 32789",540 W Fairbanks Ave,,Winter Park,FL,32789,Orange,28.59299,-81.355846,,,,,,,,,,,,,,,,
"400-S-Park-Ave,-Ste-205,-Winter-Park,-FL-32789","400 S Park Ave, Ste 205, Winter Park, FL 32789",400 S Park Ave,Ste 205,Winter Park,FL,32789,Orange,28.594566,-81.350581,,,,,,,,,,,,,,,,
"479-W-Comstock-Ave,-Winter-Park,-FL-32789","479 W Comstock Ave, Winter Park, FL 32789",479 W Comstock Ave,,Winter Park,FL,32789,Orange,28.594392,-81.356052,Single Family,2.0,1.0,1927.0,550.0,8750.0,05-22-30-9400-69-170,TOWN OF WINTER PARK A/67 & B/86 & MISC BOOK 3/220 LOT 17 BLK 69 & S1/2 OF VAC ALLEY LYING ON N THEREOF PER 6479/1069,WINTER PARK (A/67 & B/86 & MISC 3/220),R-1A,"{'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 241482, 'land': 204000, 'improvements': 37482}, '2023': {'year': 2023, 'value': 379328, 'land': 350000, 'improvements': 29328}}","{'2022': {'year': 2022, 'total': 3731}, '2023': {'year': 2023, 'total': 4869}}","{'names': ['Brenda Martin Smith', 'Dole Stephen Martin Bever Martin'], 'type': 'Individual', 'mailingAddress': {'id': '3409-Gulfstream-Rd,-Orlando,-FL-32805', 'formattedAddress': '3409 Gulfstream Rd, Orlando, FL 32805', 'addressLine1': '3409 Gulfstream Rd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32805'}}",False,
"301-W-Lyman-Ave,-Winter-Park,-FL-32789","301 W Lyman Ave, Winter Park, FL 32789",301 W Lyman Ave,,Winter Park,FL,32789,Orange,28.595194,-81.354033,Single Family,2.0,1.0,1918.0,650.0,7429.0,05-22-30-9400-56-150,TOWN OF WINTER PARK A/67 & B/86 & MISC BOOK 3/220 LOT 15 BLK 56 & S1/2 OF VAC ALLEY ON N THEREOF,WINTER PARK (A/67 & B/86 & MISC 3/220),R-1A,"{'cooling': True, 'coolingType': 'Package', 'exteriorType': 'Wood', 'floorCount': 1, 'heating': True, 'heatingType': 'Convection', 'roofType': 'Metal', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 230083, 'land': 200000, 'improvements': 30083}, '2023': {'year': 2023, 'value': 373493, 'land': 350000, 'improvements': 23493}}","{'2022': {'year': 2022, 'total': 2635}, '2023': {'year': 2023, 'total': 3701}}","{'names': ['RR REAL ESTATE LLC SERIES 4'], 'mailingAddress': {'id': 'PO-BOX-833,-Winter-Park,-FL-32790', 'formattedAddress': 'PO BOX 833, Winter Park, FL 32790', 'addressLine1': 'PO BOX 833', 'addressLine2': None, 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32790'}}",True,
"147-W-Lyman-Ave,-Ste-100,-Winter-Park,-FL-32789","147 W Lyman Ave, Ste 100, Winter Park, FL 32789",147 W Lyman Ave,Ste 100,Winter Park,FL,32789,Orange,28.595199,-81.35176,,,,,,,,,,,,,,,,
"174-W-Comstock-Ave,-Ste-110,-Winter-Park,-FL-32789","174 W Comstock Ave, Ste 110, Winter Park, FL 32789",174 W Comstock Ave,Ste 110,Winter Park,FL,32789,Orange,28.594065,-81.351882,,,,,,,,,,,,,,,,
"433-W-New-England-Ave,-Apt-201,-Winter-Park,-FL-32789","433 W New England Ave, Apt 201, Winter Park, FL 32789",433 W New England Ave,Apt 201,Winter Park,FL,32789,Orange,28.595967,-81.35565,,,,,,,,,,,,,,,,
"174-W-Comstock-Ave,-Ste-116,-Winter-Park,-FL-32789","174 W Comstock Ave, Ste 116, Winter Park, FL 32789",174 W Comstock Ave,Ste 116,Winter Park,FL,32789,Orange,28.594065,-81.351882,,,,,,,,,,,,,,,,
"425-W-New-England-Ave,-Ste-300,-Winter-Park,-FL-32789","425 W New England Ave, Ste 300, Winter Park, FL 32789",425 W New England Ave,Ste 300,Winter Park,FL,32789,Orange,28.596141,-81.355215,,,,,,,,,,,,,,,,
"400-W-Comstock-Ave,-Ste-6,-Winter-Park,-FL-32789","400 W Comstock Ave, Ste 6, Winter Park, FL 32789",400 W Comstock Ave,Ste 6,Winter Park,FL,32789,Orange,28.59391,-81.35501,,,,,,,,,,,,,,,,
"222-W-Comstock-Ave,-Ste-222,-Winter-Park,-FL-32789","222 W Comstock Ave, Ste 222, Winter Park, FL 32789",222 W Comstock Ave,Ste 222,Winter Park,FL,32789,Orange,28.594356,-81.35196,,,,,,,,,,,,,,,,
"362-S-Pennsylvania-Ave,-Apt-401,-Winter-Park,-FL-32789","362 S Pennsylvania Ave, Apt 401, Winter Park, FL 32789",362 S Pennsylvania Ave,Apt 401,Winter Park,FL,32789,Orange,28.595156,-81.356528,,,,,,,,,,,,,,,,
"430-W-New-England-Ave,-Apt-2,-Winter-Park,-FL-32789","430 W New England Ave, Apt 2, Winter Park, FL 32789",430 W New England Ave,Apt 2,Winter Park,FL,32789,Orange,28.59577,-81.355236,,,,,,,,,,,,,,,,
"227-W-New-England-Ave-Ste-A,-Winter-Park,-FL-32789","227 W New England Ave Ste A, Winter Park, FL 32789",227 W New England Ave Ste A,,Winter Park,FL,32789,Orange,28.596037,-81.352608,,,,,,,,,,,,,,,,
"174-W-Comstock-Ave,-Ste-109,-Winter-Park,-FL-32789","174 W Comstock Ave, Ste 109, Winter Park, FL 32789",174 W Comstock Ave,Ste 109,Winter Park,FL,32789,Orange,28.594065,-81.351882,,,,,,,,,,,,,,,,
"444-W-New-England-Ave,-Ste-115,-Winter-Park,-FL-32789","444 W New England Ave, Ste 115, Winter Park, FL 32789",444 W New England Ave,Ste 115,Winter Park,FL,32789,Orange,28.595971,-81.355025,,,,,,,,,,,,,,,,
"400-W-Comstock-Ave,-Ste-3,-Winter-Park,-FL-32789","400 W Comstock Ave, Ste 3, Winter Park, FL 32789",400 W Comstock Ave,Ste 3,Winter Park,FL,32789,Orange,28.59391,-81.35501,,,,,,,,,,,,,,,,
"433-W-New-England-Ave,-Apt-301,-Winter-Park,-FL-32789","433 W New England Ave, Apt 301, Winter Park, FL 32789",433 W New England Ave,Apt 301,Winter Park,FL,32789,Orange,28.595967,-81.35565,,,,,,,,,,,,,,,,
"315-Holt-Ave,-Ste-2,-Winter-Park,-FL-32789","315 Holt Ave, Ste 2, Winter Park, FL 32789",315 Holt Ave,Ste 2,Winter Park,FL,32789,Orange,28.592467,-81.353163,,,,,,,,,,,,,,,,
"400-S-Park-Ave,-Ste-425,-Winter-Park,-FL-32789","400 S Park Ave, Ste 425, Winter Park, FL 32789",400 S Park Ave,Ste 425,Winter Park,FL,32789,Orange,28.594566,-81.350581,,,,,,,,,,,,,,,,
"433-W-New-England-Ave,-Apt-215,-Winter-Park,-FL-32789","433 W New England Ave, Apt 215, Winter Park, FL 32789",433 W New England Ave,Apt 215,Winter Park,FL,32789,Orange,28.595967,-81.35565,,,,,,,,,,,,,,,,
"441-S-Virginia-Ave,-Winter-Park,-FL-32789","441 S Virginia Ave, Winter Park, FL 32789",441 S Virginia Ave,,Winter Park,FL,32789,Orange,28.594575,-81.354886,,,,,,,,,,,,,,,,
"425-W-New-England-Ave,-Ste-25,-Winter-Park,-FL-32789","425 W New England Ave, Ste 25, Winter Park, FL 32789",425 W New England Ave,Ste 25,Winter Park,FL,32789,Orange,28.596141,-81.355215,,,,,,,,,,,,,,,,
"362-S-Pennsylvania-Ave,-Apt-404,-Winter-Park,-FL-32789","362 S Pennsylvania Ave, Apt 404, Winter Park, FL 32789",362 S Pennsylvania Ave,Apt 404,Winter Park,FL,32789,Orange,28.595156,-81.356528,,,,,,,,,,,,,,,,
"444-W-New-England-Ave,-Ste-114,-Winter-Park,-FL-32789","444 W New England Ave, Ste 114, Winter Park, FL 32789",444 W New England Ave,Ste 114,Winter Park,FL,32789,Orange,28.595971,-81.355025,,,,,,,,,,,,,,,,
"778-Mcintyre-Ave,-Winter-Park,-FL-32789","778 Mcintyre Ave, Winter Park, FL 32789",778 Mcintyre Ave,,Winter Park,FL,32789,Orange,28.591254,-81.355182,Single Family,3.0,3.0,1996.0,2476.0,5627.0,07-22-30-8760-00-101,TROTTERS REPLAT J/58 A PORTION OF LOT 11 & S1/2 OF LOT 10 DESC AS COMM NW COR OF LOT 7 TH S 01 DEG W 292.13 FT TO NW COR OF S,TROTTER REP,R-2,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 2, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 323169}, '2023': {'year': 2023, 'value': 332864}}","{'2022': {'year': 2022, 'total': 4389}, '2023': {'year': 2023, 'total': 4631}}","{'names': ['Judith Sanborn', 'G Charles Wohlust'], 'type': 'Individual', 'mailingAddress': {'id': 'PO-BOX-1120,-Winter-Park,-FL-32790', 'formattedAddress': 'PO BOX 1120, Winter Park, FL 32790', 'addressLine1': 'PO BOX 1120', 'addressLine2': None, 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32790'}}",True,
"776-S-Pennsylvania-Ave,-Winter-Park,-FL-32789","776 S Pennsylvania Ave, Winter Park, FL 32789",776 S Pennsylvania Ave,,Winter Park,FL,32789,Orange,28.59127,-81.356436,Single Family,,2.5,1989.0,,,07-22-30-6819-00-040,,,,{'unitCount': 2},,,,,
"853-Orange-Ave,-Winter-Park,-FL-32789","853 Orange Ave, Winter Park, FL 32789",853 Orange Ave,,Winter Park,FL,32789,Orange,28.591007,-81.358987,,,,,,,,,,,,,,,,
"795-Mcintyre-Ave,-Winter-Park,-FL-32789","795 Mcintyre Ave, Winter Park, FL 32789",795 Mcintyre Ave,,Winter Park,FL,32789,Orange,28.590945,-81.355909,Single Family,3.0,3.0,1986.0,1941.0,,05-22-30-5556-00-070,,,,"{'cooling': True, 'coolingType': 'Central', 'heating': True, 'heatingType': 'Forced Air'}",,,,,
"362-S-Pennsylvania-Ave,-Apt-203,-Winter-Park,-FL-32789","362 S Pennsylvania Ave, Apt 203, Winter Park, FL 32789",362 S Pennsylvania Ave,Apt 203,Winter Park,FL,32789,Orange,28.595156,-81.356528,,,,,,,,,,,,,,,,
"621-W-Comstock-Ave,-Winter-Park,-FL-32789","621 W Comstock Ave, Winter Park, FL 32789",621 W Comstock Ave,,Winter Park,FL,32789,Orange,28.594331,-81.357363,Single Family,3.0,1.0,1948.0,1538.0,14946.0,05-22-30-9400-70-170,TOWN OF WINTER PARK A/67 & B/86 & MISC BOOK 3/220 LOT 17 BLK 70,WINTER PARK (A/67 & B/86 & MISC 3/220),R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Convection', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 525752, 'land': 245000, 'improvements': 280752}, '2023': {'year': 2023, 'value': 631339, 'land': 300000, 'improvements': 331339}}","{'2022': {'year': 2022, 'total': 7688}, '2023': {'year': 2023, 'total': 9231}}","{'names': ['ROUNTREE J LLC'], 'type': 'Organization', 'mailingAddress': {'id': '875-W-Comstock-Ave,-Winter-Park,-FL-32789', 'formattedAddress': '875 W Comstock Ave, Winter Park, FL 32789', 'addressLine1': '875 W Comstock Ave', 'addressLine2': None, 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32789'}}",False,
"362-S-Pennsylvania-Ave,-Apt-302,-Winter-Park,-FL-32789","362 S Pennsylvania Ave, Apt 302, Winter Park, FL 32789",362 S Pennsylvania Ave,Apt 302,Winter Park,FL,32789,Orange,28.595156,-81.356528,,,,,,,,,,,,,,,,
"312-S-Park-Ave,-Winter-Park,-FL-32789","312 S Park Ave, Winter Park, FL 32789",312 S Park Ave,,Winter Park,FL,32789,Orange,28.595602,-81.351011,,,,,,,,,,,,,,,,
"308-W-Welbourne-Ave,-Winter-Park,-FL-32789","308 W Welbourne Ave, Winter Park, FL 32789",308 W Welbourne Ave,,Winter Park,FL,32789,Orange,28.596518,-81.353955,Land,2.0,1.0,1919.0,864.0,6535.0,05-22-30-9400-40-080,TOWN OF WINTER PARK A/67 & B/86 & MISC BOOK 3/220 LOT 8 BLK 40 & N1/2 OF VAC ALLEY ON S THEREOF,WINTER PARK (A/67 & B/86 & MISC 3/220),R-3,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Shingle', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 165000, 'land': 165000}, '2023': {'year': 2023, 'value': 165000, 'land': 165000}}","{'2022': {'year': 2022, 'total': 2448}, '2023': {'year': 2023, 'total': 2535}}","{'names': ['HOLT PROPERTIES LLC'], 'type': 'Organization', 'mailingAddress': {'id': '1000-Holt-Ave,---2717,-Winter-Park,-FL-32789', 'formattedAddress': '1000 Holt Ave, # 2717, Winter Park, FL 32789', 'addressLine1': '1000 Holt Ave', 'addressLine2': '# 2717', 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32789'}}",False,
"201-Hannibal-Sq,-Winter-Park,-FL-32789","201 Hannibal Sq, Winter Park, FL 32789",201 Hannibal Sq,,Winter Park,FL,32789,Orange,28.596562,-81.356432,,,,,,,,,,,,,,,,
"402-W-Welbourne-Ave,-Apt-204,-Winter-Park,-FL-32789","402 W Welbourne Ave, Apt 204, Winter Park, FL 32789",402 W Welbourne Ave,Apt 204,Winter Park,FL,32789,Orange,28.596498,-81.355135,,,,,,,,,,,,,,,,
"766-S-Pennsylvania-Ave,-Winter-Park,-FL-32789","766 S Pennsylvania Ave, Winter Park, FL 32789",766 S Pennsylvania Ave,,Winter Park,FL,32789,Orange,28.59127,-81.356436,Single Family,,2.5,1989.0,,,07-22-30-6819-00-010,,,,{'unitCount': 2},,,,,
"227-W-New-England-Ave-Ste-C,-Winter-Park,-FL-32789","227 W New England Ave Ste C, Winter Park, FL 32789",227 W New England Ave Ste C,,Winter Park,FL,32789,Orange,28.596037,-81.352608,,,,,,,,,,,,,,,,
"729-French-Ave,-Winter-Park,-FL-32789","729 French Ave, Winter Park, FL 32789",729 French Ave,,Winter Park,FL,32789,Orange,28.591741,-81.35215,,,,,,,,,,,,,,,,
"344-W-Fairbanks-Ave,-Winter-Park,-FL-32789","344 W Fairbanks Ave, Winter Park, FL 32789",344 W Fairbanks Ave,,Winter Park,FL,32789,Orange,28.592766,-81.35344,,,,,,,,,,,,,,,,
"362-S-Pennsylvania-Ave,-Ste-105,-Winter-Park,-FL-32789","362 S Pennsylvania Ave, Ste 105, Winter Park, FL 32789",362 S Pennsylvania Ave,Ste 105,Winter Park,FL,32789,Orange,28.595156,-81.356528,,,,,,,,,,,,,,,,
"402-W-Welbourne-Ave,-Apt-205,-Winter-Park,-FL-32789","402 W Welbourne Ave, Apt 205, Winter Park, FL 32789",402 W Welbourne Ave,Apt 205,Winter Park,FL,32789,Orange,28.596498,-81.355135,,,,,,,,,,,,,,,,
"427-S-New-York-Ave,-Ste-104,-Winter-Park,-FL-32789","427 S New York Ave, Ste 104, Winter Park, FL 32789",427 S New York Ave,Ste 104,Winter Park,FL,32789,Orange,28.594395,-81.352827,,,,,,,,,,,,,,,,
"425-W-New-England-Ave,-Ste-200,-Winter-Park,-FL-32789","425 W New England Ave, Ste 200, Winter Park, FL 32789",425 W New England Ave,Ste 200,Winter Park,FL,32789,Orange,28.596141,-81.355215,,,,,,,,,,,,,,,,
"345-Hannibal-Sq,-Winter-Park,-FL-32789","345 Hannibal Sq, Winter Park, FL 32789",345 Hannibal Sq,,Winter Park,FL,32789,Orange,28.595226,-81.356247,,,,,,,,,,,,,,,,
"425-W-New-England-Ave,-Ste-100,-Winter-Park,-FL-32789","425 W New England Ave, Ste 100, Winter Park, FL 32789",425 W New England Ave,Ste 100,Winter Park,FL,32789,Orange,28.596141,-81.355215,,,,,,,,,,,,,,,,
"354-W-Fairbanks-Ave,-Winter-Park,-FL-32789","354 W Fairbanks Ave, Winter Park, FL 32789",354 W Fairbanks Ave,,Winter Park,FL,32789,Orange,28.592812,-81.353565,,,,,,,,,,,,,,,,
